,cdf,Normalized End to End Latency
0,0.0,0.010987445197816132
1,0.01,0.012663873361506612
2,0.02,0.015313784737057837
3,0.03,0.0156544213789748
4,0.04,0.016034672378941295
5,0.05,0.016655715219953002
6,0.06,0.016722471526689982
7,0.07,0.016890535215895276
8,0.08,0.017231746775903854
9,0.09,0.01772105418477893
10,0.1,0.018042921381796924
11,0.11,0.01815150436949626
12,0.12,0.018260740813748913
13,0.13,0.018518189204716273
14,0.14,0.018518189204716273
15,0.15,0.01859241032956371
16,0.16,0.01870430016266761
17,0.17,0.018892281567469155
18,0.18,0.018930103952989618
19,0.19,0.01908215221743059
20,0.2,0.01923542174694104
21,0.21,0.019273931099787766
22,0.22,0.019351181247231664
23,0.23,0.019545663917194606
24,0.24,0.01966329046667553
25,0.25,0.019821227749855865
26,0.26,0.02006051541717455
27,0.27,0.020100676609200927
28,0.28,0.020302691835303904
29,0.29,0.020302691835303904
30,0.3,0.020424874207613106
31,0.31,0.02075430068885643
32,0.32,0.02087920086043729
33,0.33,0.02104690444313434
34,0.34,0.021215955035797776
35,0.35000000000000003,0.02151506740711458
36,0.36,0.021644545901765355
37,0.37,0.021862077277412673
38,0.38,0.02208179488046369
39,0.39,0.022303720682876463
40,0.4,0.022482866134419098
41,0.41000000000000003,0.022708822771297113
42,0.42,0.022891222038540864
43,0.43,0.023028982284148392
44,0.44,0.02307508635278533
45,0.45,0.02307508635278533
46,0.46,0.023400409619434216
47,0.47000000000000003,0.02354123417528636
48,0.48,0.023825430849816174
49,0.49,0.023920923462949096
50,0.5,0.024113058429846207
51,0.51,0.024161332821097153
52,0.52,0.024355398777161173
53,0.53,0.02460017468627383
54,0.54,0.024698772482012597
55,0.55,0.02509713134714314
56,0.56,0.02514737585434463
57,0.5700000000000001,0.02550191521924695
58,0.58,0.02555297010457077
59,0.59,0.025706748851362038
60,0.6,0.026121365055713178
61,0.61,0.02638388922693599
62,0.62,0.026489636171986894
63,0.63,0.026595806952064222
64,0.64,0.026916879323883557
65,0.65,0.027078866128275373
66,0.66,0.027570699099849907
67,0.67,0.027570699099849907
68,0.68,0.027959403599491964
69,0.6900000000000001,0.028296937709456103
70,0.7000000000000001,0.02858132675667759
71,0.71,0.028753330269078968
72,0.72,0.028868573962298034
73,0.73,0.02927557650353776
74,0.74,0.029510720515896368
75,0.75,0.029747753225700165
76,0.76,0.02980730828721308
77,0.77,0.030592461324073388
78,0.78,0.03152414079143062
79,0.79,0.03294217136321616
80,0.8,0.03327324580044266
81,0.81,0.033339858905148255
82,0.8200000000000001,0.033809899694717246
83,0.8300000000000001,0.03442398831115773
84,0.84,0.03518970834582203
85,0.85,0.035828858402644215
86,0.86,0.036846243702924095
87,0.87,0.03736571913118091
88,0.88,0.037892518364890965
89,0.89,0.0381968744142284
90,0.9,0.040558838028008345
91,0.91,0.04272369686377708
92,0.92,0.043153077299555066
93,0.93,0.04464551001305101
94,0.9400000000000001,0.04482444975364467
95,0.9500000000000001,0.04600516867366751
96,0.96,0.0491439513861072
97,0.97,0.05249688301267856
98,0.98,0.05485831723948111
99,0.99,0.06087081587502112
100,1.0,0.0920888603240629
