,cdf,Output Throughput
0,0.0,10.859065868346937
1,0.01,14.80552465082481
2,0.02,17.832104571614245
3,0.03,18.48575568123064
4,0.04,19.786512030698223
5,0.05,20.884359154676908
6,0.06,22.175776245130884
7,0.07,22.353894035665824
8,0.08,22.66904959863203
9,0.09,23.35942517292192
10,0.1,24.022732262610404
11,0.11,26.127818448627895
12,0.12,26.180126393469997
13,0.13,26.60237755784151
14,0.14,26.977430211401757
15,0.15,27.743473065124977
16,0.16,28.360593108424823
17,0.17,28.588387893459355
18,0.18,29.518011263308665
19,0.19,29.814672307879587
20,0.2,30.0541463852828
21,0.21,30.235013382273646
22,0.22,31.53192896277589
23,0.23,32.29784979936916
24,0.24,33.348095657277305
25,0.25,33.548785766374806
26,0.26,33.88595678175108
27,0.27,34.08988375956996
28,0.28,34.226516423303046
29,0.29,34.70905772168032
30,0.3,34.98784393437458
31,0.31,35.05788966797693
32,0.32,35.41022743479259
33,0.33,36.12556172046482
34,0.34,36.270353405925924
35,0.35000000000000003,36.634876639973626
36,0.36,37.07714360165317
37,0.37,37.524749739640455
38,0.38,37.59987436374385
39,0.39,37.82615183894552
40,0.4,38.28280022376868
41,0.41000000000000003,38.8225288919459
42,0.42,39.05616434863997
43,0.43,39.13435486785647
44,0.44,39.606796262836106
45,0.45,39.845151470422216
46,0.46,40.40690689089165
47,0.47000000000000003,40.56885825924053
48,0.48,40.976582199748535
49,0.49,41.140816833580544
50,0.5,41.471263502693624
51,0.51,41.720839145102175
52,0.52,41.88805676971418
53,0.53,42.22450533589516
54,0.54,42.563656286631854
55,0.55,42.734251932474436
56,0.56,43.336739230849844
57,0.5700000000000001,43.336739230849844
58,0.58,43.5104334024222
59,0.59,43.94772067451362
60,0.6,44.47827043141523
61,0.61,44.835523822164006
62,0.62,45.19564670365433
63,0.63,45.558662123888844
64,0.64,46.20096926673978
65,0.65,46.38614330671266
66,0.66,47.04011666295805
67,0.67,47.41794702857384
68,0.68,47.79881216100805
69,0.6900000000000001,48.08646723210745
70,0.7000000000000001,48.37585342237466
71,0.71,49.25450320144857
72,0.72,49.25450320144857
73,0.73,49.35311081546546
74,0.74,49.849117991448196
75,0.75,50.35011012409445
76,0.76,50.75452664910623
77,0.77,51.16219148331339
78,0.78,51.470087499205164
79,0.79,51.779836445041
80,0.8,51.98737065170029
81,0.81,51.98737065170029
82,0.8200000000000001,52.8258588797697
83,0.8300000000000001,52.93161635500444
84,0.84,53.35676776573205
85,0.85,53.57062233207311
86,0.86,54.000906295163944
87,0.87,54.000906295163944
88,0.88,54.65282105360057
89,0.89,54.98172381112103
90,0.9,55.202091220817465
91,0.91,55.98035589845489
92,0.92,56.76959291237637
93,0.93,58.85053110173148
94,0.9400000000000001,59.560991951357785
95,0.9500000000000001,59.91943226817587
96,0.96,61.252267654323745
97,0.97,63.49752213665231
98,0.98,65.17010766025308
99,0.99,69.47735788524926
100,1.0,91.0128771517113
