,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.0009481452782654147
2,0.02,0.008270981472466509
3,0.03,0.011231847643044041
4,0.04,0.011737082771920364
5,0.05,0.012512814993719123
6,0.06,0.013313164255004388
7,0.07,0.013500859417599022
8,0.08,0.013663845747083996
9,0.09,0.013746075290919292
10,0.1,0.013773594961171384
11,0.11,0.013801169725858414
12,0.12,0.013828799695279554
13,0.13,0.01385648497995479
14,0.14,0.013884225690625371
15,0.15,0.013912021938254242
16,0.16,0.013939873834026525
17,0.17,0.013939873834026525
18,0.18,0.013967781489349901
19,0.19,0.013967781489349901
20,0.2,0.01399574501585511
21,0.21,0.01399574501585511
22,0.22,0.014023764525396363
23,0.23,0.014023764525396363
24,0.24,0.01405184013005181
25,0.25,0.01405184013005181
26,0.26,0.014079971942123988
27,0.27,0.014079971942123988
28,0.28,0.014079971942123988
29,0.29,0.014108160074140246
30,0.3,0.014108160074140246
31,0.31,0.014136404638853238
32,0.32,0.014136404638853238
33,0.33,0.014164705749241335
34,0.34,0.014164705749241335
35,0.35000000000000003,0.014193063518509087
36,0.36,0.014193063518509087
37,0.37,0.014221478060087686
38,0.38,0.014221478060087686
39,0.39,0.014249949487635409
40,0.4,0.014249949487635409
41,0.41000000000000003,0.014278477915038083
42,0.42,0.014278477915038083
43,0.43,0.014307063456409525
44,0.44,0.014307063456409525
45,0.45,0.014335706226092027
46,0.46,0.014335706226092027
47,0.47000000000000003,0.014364406338656776
48,0.48,0.014364406338656776
49,0.49,0.01439316390890434
50,0.5,0.01439316390890434
51,0.51,0.01442197905186511
52,0.52,0.01442197905186511
53,0.53,0.014450851882799777
54,0.54,0.014450851882799777
55,0.55,0.014479782517199776
56,0.56,0.014508771070787758
57,0.5700000000000001,0.014508771070787758
58,0.58,0.014537817659518063
59,0.59,0.014566922399577159
60,0.6,0.014566922399577159
61,0.61,0.014596085407384123
62,0.62,0.0146253067995911
63,0.63,0.0146253067995911
64,0.64,0.014654586693083775
65,0.65,0.014683925204981843
66,0.66,0.014713322452639456
67,0.67,0.014742778553645742
68,0.68,0.014772293625825215
69,0.6900000000000001,0.01480186778723828
70,0.7000000000000001,0.014831501156181702
71,0.71,0.014861193851189074
72,0.72,0.014890945991031294
73,0.73,0.014920757694717035
74,0.74,0.014980560270845588
75,0.75,0.015010551382498934
76,0.76,0.015040602536417851
77,0.77,0.015100885452111988
78,0.78,0.015161409982456598
79,0.79,0.015222177095846093
80,0.8,0.015283187764556231
81,0.81,0.015375162570294712
82,0.8200000000000001,0.015436786406624717
83,0.8300000000000001,0.015560776036449356
84,0.84,0.0156544213789748
85,0.85,0.015811750982145337
86,0.86,0.01600263507149086
87,0.87,0.01626073662495146
88,0.88,0.01652300101856939
89,0.89,0.01678949539350651
90,0.9,0.0169582326839976
91,0.91,0.017231746775903854
92,0.92,0.017509672292034872
93,0.93,0.017756531770734444
94,0.9400000000000001,0.018115237627499264
95,0.9500000000000001,0.01908215221743059
96,0.96,0.032096713208914295
97,0.97,0.04384907994148639
98,0.98,0.07434778735773258
99,0.99,0.3941590344718366
100,1.0,2.0564881374119213
