,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0031542566538606616
17,0.17,0.0069500796687990965
18,0.18,0.010244625759957635
19,0.19,0.01199815999939721
20,0.2,0.014479782517199776
21,0.21,0.016034672378941295
22,0.22,0.018741746209039317
23,0.23,0.02217029897967988
24,0.24,0.023968813199611645
25,0.25,0.02460017468627383
26,0.26,0.028984279553624294
27,0.27,0.031587252184406465
28,0.28,0.033607647592195256
29,0.29,0.03401336895809113
30,0.3,0.03692000995658359
31,0.31,0.03943894190131432
32,0.32,0.04096646126348448
33,0.33,0.042129732362595984
34,0.34,0.042894933954175915
35,0.35000000000000003,0.04384907994148639
36,0.36,0.04618955794251058
37,0.37,0.047978537075465344
38,0.38,0.0491439513861072
39,0.39,0.051767047178677375
40,0.4,0.053557390753811995
41,0.41000000000000003,0.05453015270475353
42,0.42,0.05801803032916732
43,0.43,0.05919007268213019
44,0.44,0.061852582444562265
45,0.45,0.06515401108824675
46,0.46,0.06822109882776521
47,0.47000000000000003,0.07215047744902064
48,0.48,0.07691907721635559
49,0.49,0.08332544382798268
50,0.5,0.08655274209392386
51,0.51,0.08918866640868042
52,0.52,0.0909903975919381
53,0.53,0.09700417330247595
54,0.54,0.09739296719467637
55,0.55,0.10136765093835445
56,0.56,0.1042460557379049
57,0.5700000000000001,0.10592740814067432
58,0.58,0.1082836353709481
59,0.59,0.11113592999394986
60,0.6,0.11292840704842126
61,0.61,0.11429171185666291
62,0.62,0.1258076417914567
63,0.63,0.12989859383642063
64,0.64,0.13959622140299552
65,0.65,0.14043631677728274
66,0.66,0.14442410345775686
67,0.67,0.15243742012358982
68,0.68,0.15865851137017192
69,0.6900000000000001,0.1596133243311087
70,0.7000000000000001,0.16779687726240286
71,0.71,0.17221680765292285
72,0.72,0.17464480005914534
73,0.73,0.18104655521311142
74,0.74,0.18656024554161996
75,0.75,0.19928864303295904
76,0.76,0.2103460978919005
77,0.77,0.21459537236935272
78,0.78,0.21936878718939543
79,0.79,0.22113077663475186
80,0.8,0.22877850017297258
81,0.81,0.23246839786977286
82,0.8200000000000001,0.2488261140375078
83,0.8300000000000001,0.2528393535001172
84,0.84,0.2615837060709274
85,0.85,0.27665032680799384
86,0.86,0.28167512185208793
87,0.87,0.28507558642977704
88,0.88,0.29670974577145753
89,0.89,0.3002917127329587
90,0.9,0.32335616788108923
91,0.91,0.33588015517647485
92,0.92,0.3412974623537207
93,0.93,0.37269278590095706
94,0.9400000000000001,0.3981203999530817
95,0.9500000000000001,0.4347427606383424
96,0.96,0.44263898579128574
97,0.97,0.4709512229235329
98,0.98,0.5142731565725064
99,0.99,0.5395603133299307
100,1.0,0.6669763873281132
