,cdf,Normalized End to End Latency
0,0.0,0.010285686343103177
1,0.01,0.012663873361506612
2,0.02,0.01385648497995479
3,0.03,0.014654586693083775
4,0.04,0.01519176315559465
5,0.05,0.01571716448796558
6,0.06,0.016131169647695245
7,0.07,0.0164899880295213
8,0.08,0.016722471526689982
9,0.09,0.016856787892786603
10,0.1,0.017162957436268847
11,0.11,0.017335448083946683
12,0.12,0.017544726691017927
13,0.13,0.01772105418477893
14,0.14,0.017899153799907433
15,0.15,0.018042921381796924
16,0.16,0.018115237627499264
17,0.17,0.018187843717583342
18,0.18,0.018224255817118045
19,0.19,0.018407412694422778
20,0.2,0.018629632372265528
21,0.21,0.01877926722247083
22,0.22,0.01896800205900161
23,0.23,0.019044026039173982
24,0.24,0.019158633712809566
25,0.25,0.019389922350829727
26,0.26,0.019467637392601538
27,0.27,0.019545663917194606
28,0.28,0.01974210117114045
29,0.29,0.019821227749855865
30,0.3,0.02006051541717455
31,0.31,0.020262127016452143
32,0.32,0.020384065268137352
33,0.33,0.02046576484666739
34,0.34,0.020547791878089864
35,0.35000000000000003,0.02071283355461296
36,0.36,0.02087920086043729
37,0.37,0.021131260689042444
38,0.38,0.02125842942025383
39,0.39,0.021386363457730474
40,0.4,0.02160130005580778
41,0.41000000000000003,0.021774803602925667
42,0.42,0.02190584519988998
43,0.43,0.021949700745835708
44,0.44,0.022259157804389196
45,0.45,0.02252787687743095
46,0.46,0.022663450498027784
47,0.47000000000000003,0.02284548533117115
48,0.48,0.02298297033153271
49,0.49,0.023260427481417243
50,0.5,0.023400409619434216
51,0.51,0.02354123417528636
52,0.52,0.02363558772473284
53,0.53,0.02377782759137498
54,0.54,0.023920923462949096
55,0.55,0.024113058429846207
56,0.56,0.024404158334272612
57,0.5700000000000001,0.024649424285245334
58,0.58,0.02484741063499535
59,0.59,0.02509713134714314
60,0.6,0.025349361795013157
61,0.61,0.025706748851362038
62,0.62,0.025861453044505267
63,0.63,0.025913227725275052
64,0.64,0.026226059800731324
65,0.65,0.026489636171986894
66,0.66,0.026809426819050193
67,0.67,0.02724182777542221
68,0.68,0.027405770131964907
69,0.6900000000000001,0.027625895694644402
70,0.7000000000000001,0.027959403599491964
71,0.71,0.028071465225079487
72,0.72,0.028353588235400958
73,0.73,0.02858132675667759
74,0.74,0.028753330269078968
75,0.75,0.028984279553624294
76,0.76,0.02927557650353776
77,0.77,0.02980730828721308
78,0.78,0.0302275455402293
79,0.79,0.030715076276659904
80,0.8,0.031023768028655918
81,0.81,0.03127295366952141
82,0.8200000000000001,0.031587252184406465
83,0.8300000000000001,0.03196858274513668
84,0.84,0.032419290647580895
85,0.85,0.03294217136321616
86,0.86,0.033206765788853364
87,0.87,0.03374234744757494
88,0.88,0.03483956478133087
89,0.89,0.03561452881254402
90,0.9,0.03692000995658359
91,0.91,0.0375154813824459
92,0.92,0.03774125097747362
93,0.93,0.03896850272201971
94,0.9400000000000001,0.040155270712838094
95,0.9500000000000001,0.041627196651416044
96,0.96,0.042894933954175915
97,0.97,0.04482444975364467
98,0.98,0.04759623987913139
99,0.99,0.05409565165979882
100,1.0,0.08151230115827493
