,cdf,Output Throughput
0,0.0,10.924416140104958
1,0.01,14.80552465082481
2,0.02,17.796475991051587
3,0.03,18.33845955675871
4,0.04,19.945439040347992
5,0.05,20.676556240123897
6,0.06,21.9112571309243
7,0.07,22.22017219356959
8,0.08,22.623756792241156
9,0.09,23.266174067691793
10,0.1,23.926833227529155
11,0.11,25.919629696988366
12,0.12,26.023515884264672
13,0.13,26.390407477549488
14,0.14,26.655635570970322
15,0.15,27.41254084254664
16,0.16,27.743473065124977
17,0.17,28.022299698332315
18,0.18,28.19093896461661
19,0.19,29.459034217827526
20,0.2,29.814672307879587
21,0.21,30.235013382273646
22,0.22,31.28067978403353
23,0.23,32.04049769614657
24,0.24,32.622448695053734
25,0.25,32.88447508002318
26,0.26,33.1486060840254
27,0.27,33.48175522538304
28,0.28,33.548785766374806
29,0.29,33.81825257239694
30,0.3,34.158131775104636
31,0.31,34.57049874730132
32,0.32,34.63970895500363
33,0.33,34.91793815228792
34,0.34,35.48111878100839
35,0.35000000000000003,35.766106256221086
36,0.36,35.766106256221086
37,0.37,36.634876639973626
38,0.38,37.07714360165317
39,0.39,37.1513721173722
40,0.4,37.374950488982456
41,0.41000000000000003,37.67514938749509
42,0.42,38.28280022376868
43,0.43,38.43623814707242
44,0.44,38.51318757279229
45,0.45,38.8225288919459
46,0.46,39.05616434863997
47,0.47000000000000003,39.13435486785647
48,0.48,39.291205832406035
49,0.49,39.606796262836106
50,0.5,40.004851316295785
51,0.51,40.32617381019056
52,0.52,40.65007719469447
53,0.53,40.89471090664214
54,0.54,41.22318083124537
55,0.55,41.88805676971418
56,0.56,41.97191674322714
57,0.5700000000000001,42.563656286631854
58,0.58,42.648868811730225
59,0.59,42.734251932474436
60,0.6,42.905531327715394
61,0.61,43.163738448491934
62,0.62,44.12386366705374
63,0.63,44.389402758225586
64,0.64,44.56731601786451
65,0.65,44.745942355985854
66,0.66,45.37679139871435
67,0.67,45.924593315993896
68,0.68,46.758720900655646
69,0.6900000000000001,46.85233195350981
70,0.7000000000000001,47.228654015778176
71,0.71,47.60799873003938
72,0.72,48.08646723210745
73,0.73,48.47270197777481
74,0.74,48.56974442417677
75,0.75,48.76441254344387
76,0.76,49.05787863440143
77,0.77,49.35311081546546
78,0.78,49.45191584212306
79,0.79,50.35011012409445
80,0.8,50.856137313068416
81,0.81,50.95795140178327
82,0.8200000000000001,51.470087499205164
83,0.8300000000000001,51.57313071742179
84,0.84,51.779836445041
85,0.85,51.98737065170029
86,0.86,52.091449471823815
87,0.87,52.509852588049384
88,0.88,52.72031270818174
89,0.89,53.03758555691637
90,0.9,53.03758555691637
91,0.91,54.000906295163944
92,0.92,54.434646336994085
93,0.93,55.64547928590583
94,0.9400000000000001,56.317247811205746
95,0.9500000000000001,57.68521212474681
96,0.96,58.38160490234428
97,0.97,60.280029692464964
98,0.98,63.49752213665231
99,0.99,67.42399096825105
100,1.0,88.32303924404637
