,cdf,Time to First Token
0,0.0,0.033339858905148255
1,0.01,0.03442398831115773
2,0.02,0.03511939923823797
3,0.03,0.03590058784889573
4,0.04,0.036699153056495896
5,0.05,0.0369939238904306
6,0.06,0.03721655473261771
7,0.07,0.03736571913118091
8,0.08,0.03766584388261353
9,0.09,0.03796837926251835
10,0.1,0.03827334463327591
11,0.11,0.03842674465845936
12,0.12,0.03858075951278698
13,0.13,0.03889064357572196
14,0.14,0.03920301665477981
15,0.15,0.03936014281659641
16,0.16,0.039517898741957595
17,0.17,0.039835309989829766
18,0.18,0.039994970390930897
19,0.19,0.0403969266605426
20,0.2,0.040558838028008345
21,0.21,0.040558838028008345
22,0.22,0.04072139833818039
23,0.23,0.040884610192028964
24,0.24,0.04096646126348448
25,0.25,0.04113065533248235
26,0.26,0.04121299898680164
27,0.27,0.04137818118195694
28,0.28,0.041627196651416044
29,0.29,0.04171053438244991
30,0.3,0.041877710705449364
31,0.31,0.042129732362595984
32,0.32,0.042129732362595984
33,0.33,0.04221407617112971
34,0.34,0.04229858883613699
35,0.35000000000000003,0.04255314335389525
36,0.36,0.04263833483208122
37,0.37,0.04272369686377708
38,0.38,0.042894933954175915
39,0.39,0.04298080969782792
40,0.4,0.043153077299555066
41,0.41000000000000003,0.04323946984670132
42,0.42,0.04341277416141325
43,0.43,0.04358677308190096
44,0.44,0.04367403388887171
45,0.45,0.04376146939215274
46,0.46,0.043936865887315185
47,0.47000000000000003,0.043936865887315185
48,0.48,0.044112965373737816
49,0.49,0.044112965373737816
50,0.5,0.0443784388785656
51,0.51,0.04455630819484311
52,0.52,0.04473489041347754
53,0.53,0.04491418839179008
54,0.54,0.04500410668686874
55,0.55,0.045184483687239964
56,0.56,0.045456405630066955
57,0.5700000000000001,0.04554740944514214
58,0.58,0.045729964009496867
59,0.59,0.045821515488995365
60,0.6,0.04609727111345461
61,0.61,0.04618955794251058
62,0.62,0.046282029529983074
63,0.63,0.046467528460465056
64,0.64,0.046653770872889355
65,0.65,0.04684075974714052
66,0.66,0.04712264922234397
67,0.67,0.0474062351191396
68,0.68,0.04759623987913139
69,0.6900000000000001,0.047978537075465344
70,0.7000000000000001,0.048074590202743524
71,0.71,0.04826727373794137
72,0.72,0.04846072955106357
73,0.73,0.048752368066212935
74,0.74,0.048947768143231755
75,0.75,0.049439701556267444
76,0.76,0.05003655211505374
77,0.77,0.05033767399037862
78,0.78,0.05064060802861177
79,0.79,0.05104735785841233
80,0.8,0.05187068491076683
81,0.81,0.05260198187756881
82,0.8200000000000001,0.053557390753811995
83,0.8300000000000001,0.05409565165979882
84,0.84,0.054639322179637934
85,0.85,0.057097128398211475
86,0.86,0.058835995422023425
87,0.87,0.06074919586328281
88,0.88,0.0624742114409649
89,0.89,0.06310208791473867
90,0.9,0.06373627465409604
91,0.91,0.06607258254659137
92,0.92,0.06835767760419717
93,0.93,0.07186245187839137
94,0.9400000000000001,0.07464577418282689
95,0.9500000000000001,0.08603498030741746
96,0.96,0.13015865108133842
97,0.97,0.15707983228132943
98,0.98,0.22068895690121587
99,0.99,0.27554593538799327
100,1.0,1.2699780027693803
