,cdf,Normalized End to End Latency
0,0.0,0.011855042454375702
1,0.01,0.011974187651746066
2,0.02,0.012167315622267012
3,0.03,0.012265044574409346
4,0.04,0.012437962859764295
5,0.05,0.012512814993719123
6,0.06,0.012588117590665422
7,0.07,0.01279114744735968
8,0.08,0.012997451909840904
9,0.09,0.012997451909840904
10,0.1,0.013180696013406776
11,0.11,0.013260017943753182
12,0.12,0.013260017943753182
13,0.13,0.013313164255004388
14,0.14,0.013393283384271272
15,0.15,0.013446963825009393
16,0.16,0.013554971024371348
17,0.17,0.013663845747083996
18,0.18,0.013691200793624706
19,0.19,0.013746075290919292
20,0.2,0.013828799695279554
21,0.21,0.013884225690625371
22,0.22,0.013939873834026525
23,0.23,0.013967781489349901
24,0.24,0.01399574501585511
25,0.25,0.014023764525396363
26,0.26,0.014079971942123988
27,0.27,0.014108160074140246
28,0.28,0.014136404638853238
29,0.29,0.014136404638853238
30,0.3,0.014164705749241335
31,0.31,0.014249949487635409
32,0.32,0.014249949487635409
33,0.33,0.014278477915038083
34,0.34,0.014335706226092027
35,0.35000000000000003,0.01439316390890434
36,0.36,0.01442197905186511
37,0.37,0.014450851882799777
38,0.38,0.014479782517199776
39,0.39,0.014479782517199776
40,0.4,0.014537817659518063
41,0.41000000000000003,0.014596085407384123
42,0.42,0.014654586693083775
43,0.43,0.014683925204981843
44,0.44,0.014742778553645742
45,0.45,0.014742778553645742
46,0.46,0.01480186778723828
47,0.47000000000000003,0.01480186778723828
48,0.48,0.014861193851189074
49,0.49,0.014861193851189074
50,0.5,0.014920757694717035
51,0.51,0.015010551382498934
52,0.52,0.015010551382498934
53,0.53,0.015100885452111988
54,0.54,0.015161409982456598
55,0.55,0.015222177095846093
56,0.56,0.015252651924866805
57,0.5700000000000001,0.015283187764556231
58,0.58,0.015375162570294712
59,0.59,0.015405943676541549
60,0.6,0.015467690883915258
61,0.61,0.015498657232031206
62,0.62,0.015560776036449356
63,0.63,0.015623143813782043
64,0.64,0.015623143813782043
65,0.65,0.015685761561915694
66,0.66,0.01571716448796558
67,0.67,0.01574863028273627
68,0.68,0.0157801590720911
69,0.6900000000000001,0.015811750982145337
70,0.7000000000000001,0.015811750982145337
71,0.71,0.01584340613926675
72,0.72,0.015875124670076096
73,0.73,0.015938752360509578
74,0.74,0.015970661774644724
75,0.75,0.01600263507149086
76,0.76,0.016034672378941295
77,0.77,0.016066773825145382
78,0.78,0.01609893953850904
79,0.79,0.016131169647695245
80,0.8,0.016195823569475656
81,0.81,0.016195823569475656
82,0.8200000000000001,0.01622824764068582
83,0.8300000000000001,0.01622824764068582
84,0.84,0.01635859435694328
85,0.85,0.016424159799691102
86,0.86,0.01652300101856939
87,0.87,0.01655608009968765
88,0.88,0.01658922540519253
89,0.89,0.01658922540519253
90,0.9,0.016722471526689982
91,0.91,0.016890535215895276
92,0.92,0.017231746775903854
93,0.93,0.017579851268977924
94,0.9400000000000001,0.017685647483111043
95,0.9500000000000001,0.017899153799907433
96,0.96,0.018115237627499264
97,0.97,0.018481189825685865
98,0.98,0.01870430016266761
99,0.99,0.021386363457730474
100,1.0,0.05345038298007811
