,cdf,Output Throughput
0,0.0,38.66754889135929
1,0.01,89.56825840413686
2,0.02,108.74449663147404
3,0.03,115.70005200342865
4,0.04,121.87563030045882
5,0.05,127.86833695630982
6,0.06,131.7625088833514
7,0.07,133.08674455668097
8,0.08,135.50399676888296
9,0.09,136.8658350332025
10,0.1,138.79543303621298
11,0.11,140.1903507960479
12,0.12,140.75223540656847
13,0.13,141.88276977462596
14,0.14,142.4514376207488
15,0.15,143.59562013084727
16,0.16,144.45978403892022
17,0.17,145.03878058917988
18,0.18,146.20374486618468
19,0.19,147.3780662390032
20,0.2,147.6731174226649
21,0.21,147.96875929938696
22,0.22,148.56181986465438
23,0.23,148.8592409254445
24,0.24,149.45587055176935
25,0.25,150.0548914768056
26,0.26,150.65631328490716
27,0.27,151.26014559884234
28,0.28,152.17043491294038
29,0.29,152.47508042828161
30,0.3,153.08620238278175
31,0.31,153.39268126643097
32,0.32,153.6997737214188
33,0.33,154.00748097611634
34,0.34,154.31580426135386
35,0.35000000000000003,154.62474481042565
36,0.36,155.2444826455998
37,0.37,155.8667043974642
38,0.38,156.17874985171338
39,0.39,156.49142002158672
40,0.4,156.80471615776605
41,0.41000000000000003,157.11863951343716
42,0.42,157.7483729085478
43,0.43,157.7483729085478
44,0.44,158.06418546692328
45,0.45,158.69770862157714
46,0.46,159.01542175195067
47,0.47000000000000003,159.3337709446472
48,0.48,159.65275747306492
49,0.49,159.97238261315115
50,0.5,159.97238261315115
51,0.51,160.29264764340772
52,0.52,160.61355384489605
53,0.53,160.9351025012422
54,0.54,161.2572948986421
55,0.55,161.58013232586651
56,0.56,161.90361607426667
57,0.5700000000000001,162.2277474377787
58,0.58,162.55252771292945
59,0.59,163.20404019723733
60,0.6,163.530775012447
61,0.61,163.8581639514108
62,0.62,164.18620832368592
63,0.63,164.84426861951204
64,0.64,165.17428717530686
65,0.65,165.5049664289111
66,0.66,165.83630770304308
67,0.67,166.1683123230691
68,0.68,166.1683123230691
69,0.6900000000000001,166.5009816170092
70,0.7000000000000001,166.83431691554176
71,0.71,166.83431691554176
72,0.72,166.83431691554176
73,0.73,167.1683195520093
74,0.74,167.8383321854717
75,0.75,168.1743448625197
76,0.76,168.8483896575149
77,0.77,169.8645256938739
78,0.78,170.20459481438218
79,0.79,170.54534475395053
80,0.8,171.57169313067627
81,0.81,171.91518000381075
82,0.8200000000000001,172.60421811100233
83,0.8300000000000001,172.94977210121453
84,0.84,173.9905904132433
85,0.85,174.3389199235801
86,0.86,175.0376724094938
87,0.87,175.3880981800834
88,0.88,176.091055785056
89,0.89,176.091055785056
90,0.9,176.44359043127233
91,0.91,177.15077846187063
92,0.92,177.50543467500754
93,0.93,178.93117398094043
94,0.9400000000000001,179.28939454947087
95,0.9500000000000001,180.00798859717014
96,0.96,180.36836495071802
97,0.97,181.09128352475034
98,0.98,182.54582468488894
99,0.99,184.38044133809115
100,1.0,188.85910238188015
