,cdf,End to End Latency
0,0.0,0.05698304822159166
1,0.01,0.11919419693100665
2,0.02,0.1742958593996865
3,0.03,0.20129152786438959
4,0.04,0.23246839786977286
5,0.05,0.28909471422853333
6,0.06,0.3495876890062582
7,0.07,0.39023708524878337
8,0.08,0.43300726232790815
9,0.09,0.47473394468035474
10,0.1,0.5395603133299307
11,0.11,0.5903730370647373
12,0.12,0.6886648028872061
13,0.13,0.778021917453132
14,0.14,0.8130191873792848
15,0.15,0.8632935034678146
16,0.16,0.9039325504868199
17,0.17,0.9540869055991824
18,0.18,1.019181145481274
19,0.19,1.0607747312143214
20,0.2,1.1241189114713444
21,0.21,1.1699950901327383
22,0.22,1.2573415063157845
23,0.23,1.285309549213618
24,0.24,1.400738520718541
25,0.25,1.443397373991745
26,0.26,1.4963063445138756
27,0.27,1.5511547387956395
28,0.28,1.6144585861042084
29,0.29,1.633948803053777
30,0.3,1.6702940203134657
31,0.31,1.7454278043028746
32,0.32,1.7700356547921128
33,0.33,1.883251324445387
34,0.34,1.8983777651717124
35,0.35000000000000003,1.9522835193255024
36,0.36,1.9719043014634094
37,0.37,2.007719964780149
38,0.38,2.060605230780113
39,0.39,2.0854814607069723
40,0.4,2.140415038956048
41,0.41000000000000003,2.188025985805405
42,0.42,2.227767063492454
43,0.43,2.2682299576780154
44,0.44,2.30020851533371
45,0.45,2.3797603491998274
46,0.46,2.4036773463418264
47,0.47000000000000003,2.447335295916136
48,0.48,2.4967747650335936
49,0.49,2.531975453352976
50,0.5,2.5728129026177378
51,0.51,2.5986701108275883
52,0.52,2.6300420175933152
53,0.53,2.6724611521530237
54,0.54,2.7101387486186908
55,0.55,2.753849738589236
56,0.56,2.759362951279105
57,0.5700000000000001,2.8094812122709563
58,0.58,2.8605097703600717
59,0.59,2.9008385634379037
60,0.6,2.9299924854513
61,0.61,2.9594394093502467
62,0.62,2.9891822798536354
63,0.63,3.013191655548461
64,0.64,3.0802164638908716
65,0.65,3.186744575048471
66,0.66,3.2511211074615987
67,0.67,3.277234398920775
68,0.68,3.3101711632378223
69,0.6900000000000001,3.4109809174304306
70,0.7000000000000001,3.4659955740591792
71,0.71,3.4938347561843544
72,0.72,3.5787011416990007
73,0.73,3.614667698166278
74,0.74,3.7173086961066284
75,0.75,3.76218513553916
76,0.76,3.822864256418379
77,0.77,3.9157228757852773
78,0.78,3.978878359406965
79,0.79,4.0918613718426515
80,0.8,4.124727563252205
81,0.81,4.224918540775178
82,0.8200000000000001,4.28448340133504
83,0.8300000000000001,4.432660625040211
84,0.84,4.558529099842427
85,0.85,4.6879716973418635
86,0.86,4.744566264846449
87,0.87,4.859813326551216
88,0.88,4.987825462204295
89,0.89,5.068272556975502
90,0.9,5.170658488718315
91,0.91,5.338795460503356
92,0.92,5.39245126488446
93,0.93,5.468476543139826
94,0.9400000000000001,5.646297818369505
95,0.9500000000000001,5.714461579514626
96,0.96,5.841572874092177
97,0.97,6.031526315352022
98,0.98,6.10434066775168
99,0.99,6.328100518134338
100,1.0,6.814141871873477
