,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.006288691933037197
17,0.17,0.00984292810699602
18,0.18,0.01034758599505196
19,0.19,0.013801169725858414
20,0.2,0.016034672378941295
21,0.21,0.017060287973823713
22,0.22,0.018741746209039317
23,0.23,0.023968813199611645
24,0.24,0.026970766970177622
25,0.25,0.02927557650353776
26,0.26,0.03228987245080231
27,0.27,0.03314041860446005
28,0.28,0.033674930169957415
29,0.29,0.03540148135018221
30,0.3,0.03781680903748858
31,0.31,0.0412955074932817
32,0.32,0.042894933954175915
33,0.33,0.04509420499855417
34,0.34,0.045821515488995365
35,0.35000000000000003,0.04788267586252734
36,0.36,0.048947768143231755
37,0.37,0.05043845011448348
38,0.38,0.05084357619408898
39,0.39,0.053557390753811995
40,0.4,0.05585470789541409
41,0.41000000000000003,0.05686919597739268
42,0.42,0.05801803032916732
43,0.43,0.05954628079266658
44,0.44,0.06740733770244349
45,0.45,0.07186245187839137
46,0.46,0.07661201533830812
47,0.47000000000000003,0.0816754889483816
48,0.48,0.0909903975919381
49,0.49,0.0909903975919381
50,0.5,0.093761468682461
51,0.51,0.09700417330247595
52,0.52,0.10076126580515044
53,0.53,0.1067782264248484
54,0.54,0.107851365800874
55,0.55,0.11113592999394986
56,0.56,0.11429171185666291
57,0.5700000000000001,0.11730226496624101
58,0.58,0.11991151214539592
59,0.59,0.12184552785120135
60,0.6,0.1265647569687642
61,0.61,0.13068032851886138
62,0.62,0.1387611515111055
63,0.63,0.142987059141101
64,0.64,0.15122278537476527
65,0.65,0.1596133243311087
66,0.66,0.16712703011749017
67,0.67,0.1715293160929227
68,0.68,0.1764000100681213
69,0.6900000000000001,0.1803238151950351
70,0.7000000000000001,0.18805871388699866
71,0.71,0.1969114700878593
72,0.72,0.20088934698953562
73,0.73,0.20659373941848602
74,0.74,0.2154554732003914
75,0.75,0.2215734808922789
76,0.76,0.2242483808556669
77,0.77,0.22969544715067292
78,0.78,0.23621780878570242
79,0.79,0.2488261140375078
80,0.8,0.2594993841317182
81,0.81,0.26210739717417253
82,0.8200000000000001,0.279990130588076
83,0.8300000000000001,0.28167512185208793
84,0.84,0.29670974577145753
85,0.85,0.3039169222488286
86,0.86,0.3163200113535738
87,0.87,0.3220653261838012
88,0.88,0.3332038326069433
89,0.89,0.3338709073468971
90,0.9,0.37719204237942566
91,0.91,0.3832756562127839
92,0.92,0.39653109854538615
93,0.93,0.4408719656554126
94,0.9400000000000001,0.45067862994348856
95,0.9500000000000001,0.4728388010839697
96,0.96,0.48919175060943004
97,0.97,0.5111967550413993
98,0.98,0.5173680720051342
99,0.99,0.562704479602684
100,1.0,0.6550782132063178
