,cdf,End to End Latency
0,0.0,1.3350911895963327
1,0.01,1.9367275528167036
2,0.02,2.781526397858511
3,0.03,3.290369593770964
4,0.04,3.5008294203608994
5,0.05,3.6074455848832288
6,0.06,3.8305176383131108
7,0.07,3.978878359406965
8,0.08,4.034974431408211
9,0.09,4.336206939942711
10,0.1,4.595143607599803
11,0.11,4.678605120523999
12,0.12,4.792249964524238
13,0.13,4.92832922818322
14,0.14,5.017842385702915
15,0.15,5.068272556975502
16,0.16,5.088586254284325
17,0.17,5.264573068356051
18,0.18,5.414064274349919
19,0.19,5.446646319245281
20,0.2,5.601307621560588
21,0.21,5.668928247871556
22,0.22,5.7259019430371785
23,0.23,5.841572874092177
24,0.24,5.9476732599696325
25,0.25,5.9595805137433455
26,0.26,6.10434066775168
27,0.27,6.165690331953579
28,0.28,6.265134845043132
29,0.29,6.328100518134338
30,0.3,6.652549280552659
31,0.31,6.9102108035028165
32,0.32,6.965714226104354
33,0.33,7.092232371684557
34,0.34,7.163510515898116
35,0.35000000000000003,7.4112577938774935
36,0.36,7.426095146818188
37,0.37,7.698305042926664
38,0.38,7.791241236349044
39,0.39,7.838129222691577
40,0.4,7.948634802785942
41,0.41000000000000003,8.141709734075786
42,0.42,8.190706853178607
43,0.43,8.356170163086983
44,0.44,8.576279685115974
45,0.45,8.749532085529808
46,0.46,8.802187102681108
47,0.47000000000000003,8.926284417773203
48,0.48,9.16141129508
49,0.49,9.346484142086805
50,0.5,9.440417900832385
51,0.51,9.669728730021793
52,0.52,9.74739684397753
53,0.53,9.766911151973481
54,0.54,9.806057049229992
55,0.55,9.884820164268726
56,0.56,9.904609594027022
57,0.5700000000000001,10.124925669349894
58,0.58,10.185857857444494
59,0.59,10.39162590476448
60,0.6,10.729535769699918
61,0.61,10.794106524393577
62,0.62,10.946286843088153
63,0.63,10.990159692286051
64,0.64,11.078433624182619
65,0.65,11.27965102021249
66,0.66,11.484523124284905
67,0.67,11.76348593590392
68,0.68,11.857971292390696
69,0.6900000000000001,11.929333015015049
70,0.7000000000000001,12.001124195202623
71,0.71,12.170321608679302
72,0.72,12.391370947062208
73,0.73,12.768744501987658
74,0.74,12.845587292456953
75,0.75,13.000662984908592
76,0.76,13.263293886862
77,0.77,13.477213453290293
78,0.78,13.721999845374663
79,0.79,14.111645554323536
80,0.8,14.339247922507571
81,0.81,14.746420818989014
82,0.8200000000000001,14.89462486176209
83,0.8300000000000001,15.19551634446902
84,0.84,15.974607393693354
85,0.85,16.038633812078476
86,0.86,16.494061950301724
87,0.87,16.65983008433167
88,0.88,17.13289752182806
89,0.89,17.69001679657978
90,0.9,18.119713073016925
91,0.91,18.63423490116471
92,0.92,18.746376436132614
93,0.93,19.58963288116988
94,0.9400000000000001,20.105642565755424
95,0.9500000000000001,20.186226222748783
96,0.96,20.348363772040837
97,0.97,21.34890649507551
98,0.98,23.034671690915182
99,0.99,25.15358861913759
100,1.0,28.022299698332315
