,cdf,Time to First Token
0,0.0,0.06310208791473867
1,0.01,0.06727265770703401
2,0.02,0.08399472114147662
3,0.03,0.0884780032832256
4,0.04,0.09995839119153355
5,0.05,0.10937190436348046
6,0.06,0.11406335678801822
7,0.07,0.1201515752327741
8,0.08,0.12257879887599418
9,0.09,0.13252272038299298
10,0.1,0.14500295699981847
11,0.11,0.15122278537476527
12,0.12,0.15676598646258555
13,0.13,0.16121746544688773
14,0.14,0.1648035532097187
15,0.15,0.1778168705061217
16,0.16,0.18396659912715668
17,0.17,0.1903290137661421
18,0.18,0.1996876192952873
19,0.19,0.20331454202976967
20,0.2,0.2306160692628779
21,0.21,0.23433560454339966
22,0.22,0.2453668188558114
23,0.23,0.24783279720833296
24,0.24,0.2523341799666505
25,0.25,0.2564039999400263
26,0.26,0.2674023196106991
27,0.27,0.27117228149925954
28,0.28,0.2733503611795853
29,0.29,0.27720418131611796
30,0.3,0.28280407912508504
31,0.31,0.28450600483850874
32,0.32,0.28909471422853333
33,0.33,0.29552527691056235
34,0.34,0.2978989619977798
35,0.35000000000000003,0.3045253645356131
36,0.36,0.3075858963558501
37,0.37,0.31129916339298674
38,0.38,0.3175878257599865
39,0.39,0.3240035275765469
40,0.4,0.33121059464050046
41,0.41000000000000003,0.33253809068365264
42,0.42,0.3345393175718159
43,0.43,0.3345393175718159
44,0.44,0.33857797420491603
45,0.45,0.340615549342025
46,0.46,0.341980740556631
47,0.47000000000000003,0.3426653866838716
48,0.48,0.3426653866838716
49,0.49,0.3426653866838716
50,0.5,0.34403879367117474
51,0.51,0.34472756002487076
52,0.52,0.34541770529018584
53,0.53,0.34541770529018584
54,0.54,0.3461092322277037
55,0.55,0.3461092322277037
56,0.56,0.3468021436035349
57,0.5700000000000001,0.3474964421893278
58,0.58,0.3481921307622794
59,0.59,0.3481921307622794
60,0.6,0.34888921210514684
61,0.61,0.3495876890062582
62,0.62,0.350287564259524
63,0.63,0.3516915210261385
64,0.64,0.3516915210261385
65,0.65,0.35239560815532
66,0.66,0.35380801398719924
67,0.67,0.3545163383395259
68,0.68,0.35522608075862405
69,0.6900000000000001,0.35522608075862405
70,0.7000000000000001,0.3573638448347018
71,0.71,0.3587961634188904
72,0.72,0.3587961634188904
73,0.73,0.35951447405636566
74,0.74,0.36095541238831663
75,0.75,0.36312765580023515
76,0.76,0.3638546380941295
77,0.77,0.366777150636501
78,0.78,0.3697231370573561
79,0.79,0.3817456151999994
80,0.8,0.38404297484384053
81,0.81,0.38945739077276176
82,0.8200000000000001,0.4005163036748911
83,0.8300000000000001,0.41853247632388274
84,0.84,0.43300726232790815
85,0.85,0.4417545922132812
86,0.86,0.45611935437441303
87,0.87,0.4597829452549909
88,0.88,0.4833565290091586
89,0.89,0.48529382778544905
90,0.9,0.5010743777498001
91,0.91,0.5071234944098811
92,0.92,0.5537728485410363
93,0.93,0.5672241716090891
94,0.9400000000000001,0.5903730370647373
95,0.9500000000000001,0.6144666259625539
96,0.96,0.6181645095079459
97,0.97,0.6357177197738274
98,0.98,0.6563896811006248
99,0.99,0.6831774612672743
100,1.0,0.9483795215374583
