,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.002976514068071811
2,0.02,0.005067020728229319
3,0.03,0.005138457935886235
4,0.04,0.005169381371345461
5,0.05,0.005200490905216419
6,0.06,0.00522133453525373
7,0.07,0.005231787657446427
8,0.08,0.005252756725242738
9,0.09,0.005273809837314742
10,0.1,0.0052843680151672245
11,0.11,0.005305547825669084
12,0.12,0.005316169543037792
13,0.13,0.0053374768144454875
14,0.14,0.0053481624537136474
15,0.15,0.005358869485653015
16,0.16,0.005380347898943793
17,0.17,0.005391119366208946
18,0.18,0.0054019123979731284
19,0.19,0.00541272703740851
20,0.2,0.005423563327773694
21,0.21,0.0054453010347610565
22,0.22,0.005456202538334149
23,0.23,0.0054671258667392236
24,0.24,0.005478071063669632
25,0.25,0.005489038172906209
26,0.26,0.005500027238317433
27,0.27,0.0055110383038596104
28,0.28,0.0055220714135770475
29,0.29,0.005533126611602224
30,0.3,0.005544203942155982
31,0.31,0.005555303449547687
32,0.32,0.00556642517817541
33,0.33,0.005577569172526112
34,0.34,0.0055887354771758145
35,0.35000000000000003,0.0055887354771758145
36,0.36,0.005599924136789781
37,0.37,0.00561113519612269
38,0.38,0.005622368700018833
39,0.39,0.005622368700018833
40,0.4,0.0056336246934122645
41,0.41000000000000003,0.005644903221327004
42,0.42,0.005644903221327004
43,0.43,0.005656204328877208
44,0.44,0.005667528061267354
45,0.45,0.005667528061267354
46,0.46,0.005678874463792414
47,0.47000000000000003,0.0056902435818380415
48,0.48,0.0056902435818380415
49,0.49,0.00570163546088076
50,0.5,0.00571305014648813
51,0.51,0.00571305014648813
52,0.52,0.005724487684318937
53,0.53,0.00573594812012338
54,0.54,0.00573594812012338
55,0.55,0.0057474314997432475
56,0.56,0.0057474314997432475
57,0.5700000000000001,0.005758937869112104
58,0.58,0.005770467274255468
59,0.59,0.005770467274255468
60,0.6,0.005782019761291014
61,0.61,0.005782019761291014
62,0.62,0.005793595376428735
63,0.63,0.005805194165971136
64,0.64,0.005805194165971136
65,0.65,0.00581681617631342
66,0.66,0.005828461453943678
67,0.67,0.005828461453943678
68,0.68,0.005840130045443066
69,0.6900000000000001,0.005851821997485991
70,0.7000000000000001,0.005851821997485991
71,0.71,0.005863537356840318
72,0.72,0.005875276170367526
73,0.73,0.005875276170367526
74,0.74,0.0058870384850229175
75,0.75,0.005898824347855797
76,0.76,0.005910633806009663
77,0.77,0.005910633806009663
78,0.78,0.0059224669067223954
79,0.79,0.005934323697326441
80,0.8,0.0059462042252490166
81,0.81,0.005958108538012278
82,0.8200000000000001,0.005970036683233525
83,0.8300000000000001,0.005981988708625385
84,0.84,0.005993964661996007
85,0.85,0.006017988544384883
86,0.86,0.0060300365694987675
87,0.87,0.006054205028526359
88,0.88,0.006066325559114
89,0.89,0.0060906394648480204
90,0.9,0.006127293164994377
91,0.91,0.006151851429625353
92,0.92,0.006188873505705842
93,0.93,0.00621367858508234
94,0.9400000000000001,0.006263587399476705
95,0.9500000000000001,0.00631389708586986
96,0.96,0.006377352827792948
97,0.97,0.006480211179837237
98,0.98,0.006853456461851218
99,0.99,0.017370153685716334
100,1.0,0.3125468541804428
