,cdf,Output Throughput
0,0.0,5.829901399818265
1,0.01,8.610653517146666
2,0.02,8.767048666281621
3,0.03,9.421555927004546
4,0.04,9.459317636369587
5,0.05,10.206249965267208
6,0.06,10.644041886544015
7,0.07,10.794106524393577
8,0.08,11.034208384390714
9,0.09,11.167416580085268
10,0.1,11.21217571992615
11,0.11,11.576767826866368
12,0.12,11.576767826866368
13,0.13,11.977145925082336
14,0.14,12.04922484518274
15,0.15,12.194686616904884
16,0.16,12.292635415290063
17,0.17,12.441035710712994
18,0.18,12.540963206745749
19,0.19,12.667002024593316
20,0.2,12.743232524960709
21,0.21,12.897072560677953
22,0.22,12.922892525764397
23,0.23,13.21034665871807
24,0.24,13.236793799175965
25,0.25,13.450285953883121
26,0.26,13.477213453290293
27,0.27,13.612661745700427
28,0.28,13.694583262267026
29,0.29,13.999202723426244
30,0.3,14.083450458310905
31,0.31,14.48335980826798
32,0.32,15.014259802243886
33,0.33,15.134855661118525
34,0.34,15.348233873821947
35,0.35000000000000003,15.47151224189346
36,0.36,15.533522248864974
37,0.37,15.689636795170529
38,0.38,15.721047479445145
39,0.39,15.942690096203455
40,0.4,16.00658858967672
41,0.41000000000000003,16.428217457330952
42,0.42,16.626543710536804
43,0.43,16.65983008433167
44,0.44,16.693183097513522
45,0.45,16.928531332966408
46,0.46,16.962422286585962
47,0.47000000000000003,17.270510465714064
48,0.48,17.444082039670334
49,0.49,17.513998130093775
50,0.5,17.513998130093775
51,0.51,17.584194445047736
52,0.52,17.69001679657978
53,0.53,17.72543224562198
54,0.54,17.939418855724938
55,0.55,18.15598877486481
56,0.56,18.33845955675871
57,0.5700000000000001,18.597003662600944
58,0.58,18.63423490116471
59,0.59,18.708921138557923
60,0.6,19.08686654325755
61,0.61,19.163366933711085
62,0.62,19.201732032677477
63,0.63,19.201732032677477
64,0.64,19.240173938648805
65,0.65,19.240173938648805
66,0.66,19.317288786985227
67,0.67,19.43354096623919
68,0.68,19.472446954159587
69,0.6900000000000001,19.62885136541647
70,0.7000000000000001,20.06547145173793
71,0.71,20.105642565755424
72,0.72,20.145894102423608
73,0.73,20.145894102423608
74,0.74,20.22663908805958
75,0.75,20.5118036244281
76,0.76,21.136481255721055
77,0.77,21.178796533510287
78,0.78,22.175776245130884
79,0.79,22.175776245130884
80,0.8,22.48842062089808
81,0.81,22.57855448096794
82,0.8200000000000001,22.942717005477082
83,0.8300000000000001,23.034671690915182
84,0.84,23.266174067691793
85,0.85,23.453050029702315
86,0.86,23.688757180096744
87,0.87,23.783702003519156
88,0.88,24.022732262610404
89,0.89,24.410187484056635
90,0.9,25.20394615391064
91,0.91,25.55928307312625
92,0.92,26.023515884264672
93,0.93,26.180126393469997
94,0.9400000000000001,26.285056654635955
95,0.9500000000000001,26.285056654635955
96,0.96,27.79901555374385
97,0.97,28.76043390005068
98,0.98,29.049481162991018
99,0.99,29.049481162991018
100,1.0,33.08237510283853
