,cdf,End to End Latency
0,0.0,1.9251419751277339
1,0.01,2.781526397858511
2,0.02,3.1049570341804045
3,0.03,3.536013352755416
4,0.04,3.822864256418379
5,0.05,4.026912544432371
6,0.06,4.388554900259019
7,0.07,4.604343094301705
8,0.08,4.632052206312607
9,0.09,4.7731192452354385
10,0.1,4.821089907233021
11,0.11,5.017842385702915
12,0.12,5.068272556975502
13,0.13,5.098773614152761
14,0.14,5.098773614152761
15,0.15,5.370924534811798
16,0.16,5.435763909017018
17,0.17,5.668928247871556
18,0.18,5.70304407386125
19,0.19,5.9476732599696325
20,0.2,6.007448390019206
21,0.21,6.019475313722949
22,0.22,6.11656156998942
23,0.23,6.265134845043132
24,0.24,6.302838665029864
25,0.25,6.5863552872647775
26,0.26,6.679212778006281
27,0.27,6.800527202798804
28,0.28,6.951796715163086
29,0.29,7.021663457091203
30,0.3,7.0357208413896855
31,0.31,7.22104846412871
32,0.32,7.264505008663007
33,0.33,7.500728668829085
34,0.34,7.500728668829085
35,0.35000000000000003,7.901085767871355
36,0.36,7.9169037573966206
37,0.37,8.141709734075786
38,0.38,8.223535304665846
39,0.39,8.490944248132271
40,0.4,8.714603848589803
41,0.41000000000000003,9.015995097665968
42,0.42,9.052131314353788
43,0.43,9.402731639438105
44,0.44,9.421555927004546
45,0.45,9.478255209215169
46,0.46,9.535295709864458
47,0.47000000000000003,9.78646452765311
48,0.48,9.806057049229992
49,0.49,9.825688795074296
50,0.5,9.865070273830627
51,0.51,9.884820164268726
52,0.52,10.10469604763291
53,0.53,10.165506493093956
54,0.54,10.412429960629876
55,0.55,10.433275666256764
56,0.56,10.837369433045545
57,0.5700000000000001,10.859065868346937
58,0.58,11.034208384390714
59,0.59,11.056298891666769
60,0.6,11.056298891666769
61,0.61,11.167416580085268
62,0.62,11.62316765142312
63,0.63,11.857971292390696
64,0.64,12.09751828314596
65,0.65,12.121737538968073
66,0.66,12.170321608679302
67,0.67,12.416178496505779
68,0.68,12.717771520914832
69,0.6900000000000001,12.819921783381114
70,0.7000000000000001,12.922892525764397
71,0.71,13.052769798368335
72,0.72,13.236793799175965
73,0.73,13.343112894355036
74,0.74,13.531230286753546
75,0.75,13.832216158308272
76,0.76,13.9433177383876
77,0.77,14.253469997488642
78,0.78,14.62892004304429
79,0.79,14.89462486176209
80,0.8,15.689636795170529
81,0.81,15.879046686281892
82,0.8200000000000001,16.362635816365206
83,0.8300000000000001,16.428217457330952
84,0.84,17.09866595834788
85,0.85,17.23600395129705
86,0.86,17.30508606224202
87,0.87,17.444082039670334
88,0.88,18.228758196037194
89,0.89,18.301819277924036
90,0.9,18.708921138557923
91,0.91,19.394712712560388
92,0.92,19.707524037549717
93,0.93,19.865816608672393
94,0.9400000000000001,20.307707700568226
95,0.9500000000000001,20.47082099980388
96,0.96,21.09425052394139
97,0.97,21.434473168836654
98,0.98,24.853549292121386
99,0.99,25.55928307312625
100,1.0,28.70297049565497
