,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.055188456680870634
1,0.01,0.10300257844004142
2,0.02,0.11003010864730198
3,0.03,0.155206138317453
4,0.04,0.17852956265976133
5,0.05,0.2329338000677104
6,0.06,0.264741621192242
7,0.07,0.3039169222488286
8,0.08,0.3279149930667399
9,0.09,0.33790149473597514
10,0.1,0.3468021436035349
11,0.11,0.36095541238831663
12,0.12,0.38635416008546986
13,0.13,0.39023708524878337
14,0.14,0.41271384517123605
15,0.15,0.419370379179386
16,0.16,0.42443314123644965
17,0.17,0.43041699645892095
18,0.18,0.4435251499270041
19,0.19,0.451580889462895
20,0.2,0.4756843629880232
21,0.21,0.482390781698451
22,0.22,0.5184038439210604
23,0.23,0.540640514157418
24,0.24,0.540640514157418
25,0.25,0.5821653993317715
26,0.26,0.5915549650668688
27,0.27,0.5963063867169148
28,0.28,0.5963063867169148
29,0.29,0.6059240280655137
30,0.3,0.6156967893778944
31,0.31,0.6206421202899309
32,0.32,0.6243771681952621
33,0.33,0.6268796793879171
34,0.34,0.6421067912162779
35,0.35000000000000003,0.6459710143283202
36,0.36,0.6511595104851139
37,0.37,0.6563896811006248
38,0.38,0.6590204988296676
39,0.39,0.6709902766162451
40,0.4,0.6736796137075555
41,0.41000000000000003,0.6831774612672743
42,0.42,0.6955860015398296
43,0.43,0.7011730096495689
44,0.44,0.7025767594186371
45,0.45,0.7039833194975533
46,0.46,0.7053926955125635
47,0.47000000000000003,0.7153376488040041
48,0.48,0.7182047306959221
49,0.49,0.7297884327466929
50,0.5,0.7297884327466929
51,0.51,0.7312494706500897
52,0.52,0.7327134335542941
53,0.53,0.7341803273151636
54,0.54,0.735650157800279
55,0.55,0.7385986524723295
56,0.56,0.747515231751134
57,0.5700000000000001,0.7490117587416267
58,0.58,0.7764674281075713
59,0.59,0.7795795188894746
60,0.6,0.8017162203719557
61,0.61,0.8211901687923834
62,0.62,0.8428211040198946
63,0.63,0.8478932335068007
64,0.64,0.8512915997749979
65,0.65,0.8598472254562445
66,0.66,0.8650218187900726
67,0.67,0.8737154355127502
68,0.68,0.8913656640546096
69,0.6900000000000001,0.8931501798985628
70,0.7000000000000001,0.9003240409125307
71,0.71,0.9057422252625693
72,0.72,0.9166766107108517
73,0.73,0.9185117991206834
74,0.74,0.9240394380919555
75,0.75,0.9277429992631044
76,0.76,0.9314614043519295
77,0.77,0.9333261919482296
78,0.78,0.9389429844994642
79,0.79,0.9389429844994642
80,0.8,0.9445935791220815
81,0.81,0.9445935791220815
82,0.8200000000000001,0.9483795215374583
83,0.8300000000000001,0.9540869055991824
84,0.84,0.9598286369154478
85,0.85,0.9617502157681314
86,0.86,0.9656049221893399
87,0.87,0.971415969367891
88,0.88,0.9733607460833422
89,0.89,0.9772619876495665
90,0.9,0.9811788654388656
91,0.91,0.9811788654388656
92,0.92,0.9831431874917963
93,0.93,0.9831431874917963
94,0.9400000000000001,0.9851114421214094
95,0.9500000000000001,0.9870836372007316
96,0.96,0.9910398802794488
97,0.97,0.9910398802794488
98,0.98,0.9930239441038321
99,0.99,0.9930239441038321
100,1.0,0.9950119800279639
