,cdf,Normalized End to End Latency
0,0.0,0.012613319027283364
1,0.01,0.013260017943753182
2,0.02,0.01385648497995479
3,0.03,0.014278477915038083
4,0.04,0.0146253067995911
5,0.05,0.014742778553645742
6,0.06,0.014950629081493246
7,0.07,0.014980560270845588
8,0.08,0.015161409982456598
9,0.09,0.015436786406624717
10,0.1,0.015498657232031206
11,0.11,0.015623143813782043
12,0.12,0.015875124670076096
13,0.13,0.015938752360509578
14,0.14,0.015970661774644724
15,0.15,0.016066773825145382
16,0.16,0.016163464281624563
17,0.17,0.01622824764068582
18,0.18,0.01626073662495146
19,0.19,0.01629329065222864
20,0.2,0.0164899880295213
21,0.21,0.01652300101856939
22,0.22,0.01658922540519253
23,0.23,0.01662243706766539
24,0.24,0.016722471526689982
25,0.25,0.016856787892786603
26,0.26,0.0169582326839976
27,0.27,0.016992183099781375
28,0.28,0.017060287973823713
29,0.29,0.017231746775903854
30,0.3,0.017335448083946683
31,0.31,0.017404928768170222
32,0.32,0.017579851268977924
33,0.33,0.017615046166413306
34,0.34,0.017685647483111043
35,0.35000000000000003,0.017863391254852673
36,0.36,0.017934987941648994
37,0.37,0.018042921381796924
38,0.38,0.01807904334652525
39,0.39,0.01833393008235185
40,0.4,0.018407412694422778
41,0.41000000000000003,0.01844426437148869
42,0.42,0.018629632372265528
43,0.43,0.018666928933571365
44,0.44,0.01870430016266761
45,0.45,0.01881686335304635
46,0.46,0.01900597603709771
47,0.47000000000000003,0.01923542174694104
48,0.48,0.019351181247231664
49,0.49,0.01942874101419474
50,0.5,0.019467637392601538
51,0.51,0.019624003173035816
52,0.52,0.019624003173035816
53,0.53,0.01966329046667553
54,0.54,0.019781624897208798
55,0.55,0.019860909887493217
56,0.56,0.019940512652971382
57,0.5700000000000001,0.020100676609200927
58,0.58,0.020100676609200927
59,0.59,0.020302691835303904
60,0.6,0.020506737348862922
61,0.61,0.020588928598566522
62,0.62,0.02071283355461296
63,0.63,0.020962884948370824
64,0.64,0.02104690444313434
65,0.65,0.02125842942025383
66,0.66,0.021644545901765355
67,0.67,0.021731297501820922
68,0.68,0.021818396803331926
69,0.6900000000000001,0.022037675410173048
70,0.7000000000000001,0.022126002678022175
71,0.71,0.022437945322961717
72,0.72,0.022572977732040426
73,0.73,0.023121282721859978
74,0.74,0.023494198742368702
75,0.75,0.024161332821097153
76,0.76,0.02430673664174227
77,0.77,0.024453015508115003
78,0.78,0.024698772482012597
79,0.79,0.024996943298040815
80,0.8,0.025197720951150127
81,0.81,0.02529871371949866
82,0.8200000000000001,0.025655386715794894
83,0.8300000000000001,0.02580978180965111
84,0.84,0.026542668476635518
85,0.85,0.02670240326590385
86,0.86,0.027133078072476113
87,0.87,0.027903540655237234
88,0.88,0.028695881057752136
89,0.89,0.029158708051296542
90,0.9,0.029510720515896368
91,0.91,0.03047033585184701
92,0.92,0.03096178247814911
93,0.93,0.03287635283901393
94,0.9400000000000001,0.03483956478133087
95,0.9500000000000001,0.03611663895316584
96,0.96,0.036261394876068394
97,0.97,0.03736571913118091
98,0.98,0.03936014281659641
99,0.99,0.04298080969782792
100,1.0,0.07302149914669681
