,cdf,Time per Output Token
0,0.0,0.006839763242147218
1,0.01,0.008107205012208357
2,0.02,0.008625761032245905
3,0.03,0.008712451400889604
4,0.04,0.008888454653361955
5,0.05,0.008941945711814715
6,0.06,0.009086167589578543
7,0.07,0.009195858466188983
8,0.08,0.009251199492488997
9,0.09,0.009344175624264752
10,0.1,0.009400409228867918
11,0.11,0.009494884943927235
12,0.12,0.009532940556873218
13,0.13,0.009571148697173173
14,0.14,0.009609509976158559
15,0.15,0.009686694407772431
16,0.16,0.009706087189369576
17,0.17,0.00976449879154811
18,0.18,0.009784047337677336
19,0.19,0.009823261916972052
20,0.2,0.00984292810699602
21,0.21,0.009882378681121684
22,0.22,0.00990216322302583
23,0.23,0.009941851212208306
24,0.24,0.010001681651250902
25,0.25,0.010041768511489526
26,0.26,0.01010220025664265
27,0.27,0.010142689996659517
28,0.28,0.010183342020040896
29,0.29,0.010224156977220457
30,0.3,0.010244625759957635
31,0.31,0.010265135521238833
32,0.32,0.010306278307754034
33,0.33,0.01034758599505196
34,0.34,0.010368301882929937
35,0.35000000000000003,0.010409858161462445
36,0.36,0.01043069871834225
37,0.37,0.010472505084140854
38,0.38,0.010514479010355916
39,0.39,0.010514479010355916
40,0.4,0.010577755545285472
41,0.41000000000000003,0.010620151316613502
42,0.42,0.010662717010702434
43,0.43,0.010705453308604753
44,0.44,0.01072688564756092
45,0.45,0.010769879134130817
46,0.46,0.01079144045371867
47,0.47000000000000003,0.010834692676727332
48,0.48,0.010834692676727332
49,0.49,0.010856383753157218
50,0.5,0.010878118255165542
51,0.51,0.0108998962696904
52,0.52,0.010921717883843935
53,0.53,0.010943583184912693
54,0.54,0.010943583184912693
55,0.55,0.010965492260357958
56,0.56,0.010987445197816132
57,0.5700000000000001,0.011009442085099047
58,0.58,0.011031483010194344
59,0.59,0.011053568061265803
60,0.6,0.011075697326653724
61,0.61,0.011097870894875253
62,0.62,0.011120088854624748
63,0.63,0.011142351294774148
64,0.64,0.011164658304373295
65,0.65,0.011187009972650321
66,0.66,0.011209406389011986
67,0.67,0.011231847643044041
68,0.68,0.011254333824511598
69,0.6900000000000001,0.011276865023359462
70,0.7000000000000001,0.011299441329712537
71,0.71,0.011322062833876125
72,0.72,0.011367441797760437
73,0.73,0.011367441797760437
74,0.74,0.011413002641077271
75,0.75,0.011435851495213556
76,0.76,0.01145874609280157
77,0.77,0.011504672884830045
78,0.78,0.011527705262977854
79,0.79,0.011527705262977854
80,0.8,0.01157390844418901
81,0.81,0.011597079432065257
82,0.8200000000000001,0.01162029680830563
83,0.8300000000000001,0.011666871097543038
84,0.84,0.01169022819683742
85,0.85,0.01169022819683742
86,0.86,0.011737082771920364
87,0.87,0.011760580435127404
88,0.88,0.011807716982826767
89,0.89,0.011878776273103181
90,0.9,0.011950263200893424
91,0.91,0.012022180339736344
92,0.92,0.012070365382996768
93,0.93,0.012118743552489568
94,0.9400000000000001,0.012289599218201957
95,0.9500000000000001,0.012413111785119417
96,0.96,0.012562966506568189
97,0.97,0.01274008503346046
98,0.98,0.012842414520027386
99,0.99,0.01323352440140802
100,1.0,0.014335706226092027
