,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0
17,0.17,0.0
18,0.18,0.0
19,0.19,0.0
20,0.2,0.0
21,0.21,0.0
22,0.22,0.0
23,0.23,0.0
24,0.24,0.0
25,0.25,0.0
26,0.26,0.0
27,0.27,0.0
28,0.28,0.0
29,0.29,0.0
30,0.3,0.0
31,0.31,0.002618895849124929
32,0.32,0.0030856207478565986
33,0.33,0.00332261750243027
34,0.34,0.00377633106032448
35,0.35000000000000003,0.003969947760231984
36,0.36,0.004131964456923281
37,0.37,0.0044671605153454265
38,0.38,0.004566527104531506
39,0.39,0.004878086365041185
40,0.4,0.004976630279558816
41,0.41000000000000003,0.0055220714135770475
42,0.42,0.005622368700018833
43,0.43,0.005782019761291014
44,0.44,0.006251072739337889
45,0.45,0.006717748886687155
46,0.46,0.00709048063867145
47,0.47000000000000003,0.007409427263761473
48,0.48,0.007665679478637008
49,0.49,0.007930794078591862
50,0.5,0.008270981472466509
51,0.51,0.00847188630947529
52,0.52,0.00869504390558313
53,0.53,0.009013768208383307
54,0.54,0.009706087189369576
55,0.55,0.01010220025664265
56,0.56,0.010878118255165542
57,0.5700000000000001,0.01162029680830563
58,0.58,0.012487814364361043
59,0.59,0.014920757694717035
60,0.6,0.016066773825145382
61,0.61,0.017231746775903854
62,0.62,0.019196989335858235
63,0.63,0.020221643246189514
64,0.64,0.02160130005580778
65,0.65,0.024016798811622882
66,0.66,0.025197720951150127
67,0.67,0.02702476249964745
68,0.68,0.02858132675667759
69,0.6900000000000001,0.029866982578078374
70,0.7000000000000001,0.031650489926517374
71,0.71,0.03387758718159356
72,0.72,0.03561452881254402
73,0.73,0.037067985800121155
74,0.74,0.03912468894917585
75,0.75,0.041627196651416044
76,0.76,0.04332603535189993
77,0.77,0.045729964009496867
78,0.78,0.046747171815577804
79,0.79,0.048947768143231755
80,0.8,0.05377204941949993
81,0.81,0.055520582913985525
82,0.8200000000000001,0.0597849430015929
83,0.8300000000000001,0.06148257795005675
84,0.84,0.06476425732235798
85,0.85,0.06849452981161297
86,0.86,0.07229492284931895
87,0.87,0.07973861205988571
88,0.88,0.08672602085687463
89,0.89,0.09508336134241603
90,0.9,0.09837178311571189
91,0.91,0.1152097129659515
92,0.92,0.11991151214539592
93,0.93,0.13225793972288707
94,0.9400000000000001,0.15897614602756968
95,0.9500000000000001,0.1760475624955576
96,0.96,0.1869337395266882
97,0.97,0.2103460978919005
98,0.98,0.26106106130355294
99,0.99,0.340615549342025
100,1.0,0.5000732301419085
