,cdf,Output Throughput
0,0.0,16.560170348791516
1,0.01,26.180126393469997
2,0.02,29.518011263308665
3,0.03,31.406053124477214
4,0.04,34.158131775104636
5,0.05,35.41022743479259
6,0.06,35.83771007254983
7,0.07,37.225749238728305
8,0.08,38.05379106060644
9,0.09,38.8225288919459
10,0.1,40.32617381019056
11,0.11,41.05861739934763
12,0.12,41.63748082513196
13,0.13,42.14014068986939
14,0.14,42.819805990397306
15,0.15,43.59754137720183
16,0.16,44.03570409928742
17,0.17,44.389402758225586
18,0.18,44.65653987375613
19,0.19,45.10534571123943
20,0.2,45.37679139871435
21,0.21,45.64987065666941
22,0.22,46.10865963783521
23,0.23,46.47900845847786
24,0.24,46.94613041587921
25,0.25,47.228654015778176
26,0.26,47.512877853455876
27,0.27,47.703310038808226
28,0.28,48.08646723210745
29,0.29,48.47270197777481
30,0.3,48.76441254344387
31,0.31,49.15609260564148
32,0.32,49.45191584212306
33,0.33,49.749519354102645
34,0.34,50.149111881082334
35,0.35000000000000003,50.55191397047976
36,0.36,50.95795140178327
37,0.37,51.2646182930898
38,0.38,51.470087499205164
39,0.39,51.676380228367584
40,0.4,52.091449471823815
41,0.41000000000000003,52.30023262723876
42,0.42,52.509852588049384
43,0.43,52.8258588797697
44,0.44,53.14376690938267
45,0.45,53.35676776573205
46,0.46,53.677870825230386
47,0.47000000000000003,54.10901621767679
48,0.48,54.32588580485227
49,0.49,54.65282105360057
50,0.5,55.202091220817465
51,0.51,55.534299507112806
52,0.52,55.75688164683858
53,0.53,56.317247811205746
54,0.54,56.54296801714225
55,0.55,56.99712612291374
56,0.56,57.111234483520185
57,0.5700000000000001,57.225571289293
58,0.58,57.56995695566639
59,0.59,57.80069803490647
60,0.6,58.14854483592783
61,0.61,58.38160490234428
62,0.62,58.61559907630741
63,0.63,58.96834998281604
64,0.64,59.204695838112
65,0.65,59.44198897043598
66,0.66,59.560991951357785
67,0.67,59.7997131227849
68,0.68,60.03939109153555
69,0.6900000000000001,60.40071043259002
70,0.7000000000000001,60.76420420719298
71,0.71,61.129885501168246
72,0.72,61.497767479090754
73,0.73,61.74425127010534
74,0.74,61.99172297111608
75,0.75,62.36479151973954
76,0.76,62.74010520908983
77,0.77,62.86571102532425
78,0.78,63.117677550509406
79,0.79,63.24403926732725
80,0.8,63.62464430309206
81,0.81,64.0075398344503
82,0.8200000000000001,64.26408282322265
83,0.8300000000000001,64.65082651993593
84,0.84,65.17010766025308
85,0.85,65.82507835054889
86,0.86,66.08890605553337
87,0.87,66.35379118512954
88,0.88,66.75311082631185
89,0.89,67.42399096825105
90,0.9,67.82975111246652
91,0.91,68.78604639433553
92,0.92,69.33854198537861
93,0.93,69.89547526973487
94,0.9400000000000001,70.31610890055644
95,0.9500000000000001,71.30745800737382
96,0.96,73.03953941466173
97,0.97,74.06928470764261
98,0.98,76.63094265837398
99,0.99,82.68192124538828
100,1.0,99.9830863317801
