,cdf,End to End Latency
0,0.0,0.5122201719684092
1,0.01,0.7011730096495689
2,0.02,0.8327676885540478
3,0.03,0.9989999999999999
4,0.04,1.0565401057749682
5,0.05,1.2080404245688643
6,0.06,1.3034304391991374
7,0.07,1.3785050391409108
8,0.08,1.4204867818653981
9,0.09,1.5053111730537103
10,0.1,1.5952008541358285
11,0.11,1.6437819691486164
12,0.12,1.6636261865675377
13,0.13,1.7108660067246204
14,0.14,1.7664991200173035
15,0.15,1.8166600885155442
16,0.16,1.8645126544600101
17,0.17,1.8983777651717124
18,0.18,1.9251419751277339
19,0.19,1.9837712966123267
20,0.2,2.0198024999542694
21,0.21,2.0730060314981573
22,0.22,2.1233600239793136
23,0.23,2.1532961381377436
24,0.24,2.1792913598487225
25,0.25,2.2056004034905707
26,0.26,2.24117385048296
27,0.27,2.2636980296906466
28,0.28,2.2956126941242516
29,0.29,2.3279773062949447
30,0.3,2.3513738750292785
31,0.31,2.3750055832673604
32,0.32,2.3988747942012836
33,0.33,2.432695243338499
34,0.34,2.491786204064496
35,0.35000000000000003,2.526916561338285
36,0.36,2.5831247676464013
37,0.37,2.6353073669778864
38,0.38,2.656474388163431
39,0.39,2.6778114247299065
40,0.4,2.7101387486186908
41,0.41000000000000003,2.748347541309338
42,0.42,2.8038678631954896
43,0.43,2.8377169773331725
44,0.44,2.8777244270465556
45,0.45,2.9182959203362904
46,0.46,2.9417359305398376
47,0.47000000000000003,3.001162958349363
48,0.48,3.0434747452882664
49,0.49,3.0802164638908716
50,0.5,3.1049570341804045
51,0.51,3.1361623816169613
52,0.52,3.193124444067587
53,0.53,3.238142593039112
54,0.54,3.2641516399258412
55,0.55,3.3035574346399446
56,0.56,3.3434389476503608
57,0.5700000000000001,3.3905763001898643
58,0.58,3.438378216981691
59,0.59,3.4868540673608095
60,0.6,3.528948391011649
61,0.61,3.5930446188766747
62,0.62,3.6583050254066505
63,0.63,3.695071614473752
64,0.64,3.7024691552434694
65,0.65,3.747166447391986
66,0.66,3.807603336493475
67,0.67,3.8535698392733546
68,0.68,3.8845220520778194
69,0.6900000000000001,3.955076558125815
70,0.7000000000000001,4.010837061296397
71,0.71,4.026912544432371
72,0.72,4.0918613718426515
73,0.73,4.1412595208885286
74,0.74,4.166181778326844
75,0.75,4.208052615328896
76,0.76,4.250344261379744
77,0.77,4.310267585537856
78,0.78,4.397340795955234
79,0.79,4.450426782088312
80,0.8,4.558529099842427
81,0.81,4.632052206312607
82,0.8200000000000001,4.744566264846449
83,0.8300000000000001,4.830741738879134
84,0.84,4.908655278843117
85,0.85,5.0379539582793065
86,0.86,5.160327502726871
87,0.87,5.243556829576424
88,0.88,5.39245126488446
89,0.89,5.512399829012181
90,0.9,5.657601717905779
91,0.91,5.864985968363993
92,0.92,6.0678242703145076
93,0.93,6.353463621049604
94,0.9400000000000001,6.520819935433368
95,0.9500000000000001,6.732860804094767
96,0.96,6.882625159163127
97,0.97,7.163510515898116
98,0.98,7.515745142640555
99,0.99,7.996469989602652
100,1.0,9.689087546298113
