,cdf,Normalized End to End Latency
0,0.0,0.011299441329712537
1,0.01,0.013023472834585331
2,0.02,0.015529685574838067
3,0.03,0.01626073662495146
4,0.04,0.017026201484365525
5,0.05,0.017300811824038694
6,0.06,0.017544726691017927
7,0.07,0.017899153799907433
8,0.08,0.018370634647081274
9,0.09,0.018518189204716273
10,0.1,0.018666928933571365
11,0.11,0.018930103952989618
12,0.12,0.018930103952989618
13,0.13,0.01908215221743059
14,0.14,0.019158633712809566
15,0.15,0.01923542174694104
16,0.16,0.019273931099787766
17,0.17,0.019351181247231664
18,0.18,0.01942874101419474
19,0.19,0.019624003173035816
20,0.2,0.01966329046667553
21,0.21,0.019821227749855865
22,0.22,0.020140918204014143
23,0.23,0.020181240362580743
24,0.24,0.020262127016452143
25,0.25,0.020506737348862922
26,0.26,0.020588928598566522
27,0.27,0.020671449271786557
28,0.28,0.020795850840385675
29,0.29,0.020962884948370824
30,0.3,0.02125842942025383
31,0.31,0.0213009888385126
32,0.32,0.02142917900018838
33,0.33,0.02160130005580778
34,0.34,0.021862077277412673
35,0.35000000000000003,0.022259157804389196
36,0.36,0.022348372776335664
37,0.37,0.02252787687743095
38,0.38,0.022618168878651118
39,0.39,0.0229370503108903
40,0.4,0.023400409619434216
41,0.41000000000000003,0.02344725728633999
42,0.42,0.023588363773234883
43,0.43,0.02368290621867625
44,0.44,0.02387312941007607
45,0.45,0.023968813199611645
46,0.46,0.024258171733367175
47,0.47000000000000003,0.024501970494117235
48,0.48,0.024551023488099455
49,0.49,0.02484741063499535
50,0.5,0.02489715520083118
51,0.51,0.02529871371949866
52,0.52,0.025349361795013157
53,0.53,0.02550191521924695
54,0.54,0.025655386715794894
55,0.55,0.025861453044505267
56,0.56,0.025913227725275052
57,0.5700000000000001,0.026121365055713178
58,0.58,0.02633117416354552
59,0.59,0.026595806952064222
60,0.6,0.026916879323883557
61,0.61,0.026970766970177622
62,0.62,0.02718739854909769
63,0.63,0.027515612787962093
64,0.64,0.027903540655237234
65,0.65,0.028183975995008898
66,0.66,0.028353588235400958
67,0.67,0.028695881057752136
68,0.68,0.028868573962298034
69,0.6900000000000001,0.029158708051296542
70,0.7000000000000001,0.029392913365939858
71,0.71,0.029628999838325495
72,0.72,0.029747753225700165
73,0.73,0.03004672321615285
74,0.74,0.03028806114691645
75,0.75,0.03047033585184701
76,0.76,0.030653707492890352
77,0.77,0.031148111663696996
78,0.78,0.03171385427071461
79,0.79,0.033206765788853364
80,0.8,0.03374234744757494
81,0.81,0.03387758718159356
82,0.8200000000000001,0.03442398831115773
83,0.8300000000000001,0.03568582917052709
84,0.84,0.036479617330762514
85,0.85,0.036625828075364034
86,0.86,0.0375154813824459
87,0.87,0.03796837926251835
88,0.88,0.038503675078196
89,0.89,0.03936014281659641
90,0.9,0.04154402542933529
91,0.91,0.04272369686377708
92,0.92,0.04384907994148639
93,0.93,0.04500410668686874
94,0.9400000000000001,0.04536558364079609
95,0.9500000000000001,0.04712264922234397
96,0.96,0.04953867993776148
97,0.97,0.05345038298007811
98,0.98,0.05563173523213165
99,0.99,0.06148257795005675
100,1.0,0.09245795358278332
