,cdf,Time per Output Token
0,0.0,0.010943583184912693
1,0.01,0.011974187651746066
2,0.02,0.014164705749241335
3,0.03,0.014335706226092027
4,0.04,0.01442197905186511
5,0.05,0.014479782517199776
6,0.06,0.014654586693083775
7,0.07,0.014772293625825215
8,0.08,0.014890945991031294
9,0.09,0.014980560270845588
10,0.1,0.015283187764556231
11,0.11,0.015560776036449356
12,0.12,0.015811750982145337
13,0.13,0.01629329065222864
14,0.14,0.016391344295595824
15,0.15,0.016722471526689982
16,0.16,0.016992183099781375
17,0.17,0.017128665813019556
18,0.18,0.017370153685716334
19,0.19,0.017474687931811023
20,0.2,0.017650311524103825
21,0.21,0.01772105418477893
22,0.22,0.017827700163434393
23,0.23,0.017934987941648994
24,0.24,0.018042921381796924
25,0.25,0.01807904334652525
26,0.26,0.018187843717583342
27,0.27,0.018260740813748913
28,0.28,0.018407412694422778
29,0.29,0.018518189204716273
30,0.3,0.01870430016266761
31,0.31,0.018892281567469155
32,0.32,0.01908215221743059
33,0.33,0.01923542174694104
34,0.34,0.019389922350829727
35,0.35000000000000003,0.01974210117114045
36,0.36,0.019781624897208798
37,0.37,0.019860909887493217
38,0.38,0.01998043359922357
39,0.39,0.020020434467290085
40,0.4,0.020221643246189514
41,0.41000000000000003,0.020424874207613106
42,0.42,0.02046576484666739
43,0.43,0.02063014767483993
44,0.44,0.02083748417540145
45,0.45,0.02104690444313434
46,0.46,0.021215955035797776
47,0.47000000000000003,0.02125842942025383
48,0.48,0.021386363457730474
49,0.49,0.021558140615136834
50,0.5,0.02160130005580778
51,0.51,0.021818396803331926
52,0.52,0.021862077277412673
53,0.53,0.022126002678022175
54,0.54,0.022214683962622186
55,0.55,0.022437945322961717
56,0.56,0.022482866134419098
57,0.5700000000000001,0.022708822771297113
58,0.58,0.02298297033153271
59,0.59,0.023494198742368702
60,0.6,0.023588363773234883
61,0.61,0.024404158334272612
62,0.62,0.024551023488099455
63,0.63,0.024551023488099455
64,0.64,0.024698772482012597
65,0.65,0.024698772482012597
66,0.66,0.02489715520083118
67,0.67,0.0249469993553874
68,0.68,0.02514737585434463
69,0.6900000000000001,0.02524816683894022
70,0.7000000000000001,0.02601708825337182
71,0.71,0.02638388922693599
72,0.72,0.026595806952064222
73,0.73,0.026809426819050193
74,0.74,0.026809426819050193
75,0.75,0.02702476249964745
76,0.76,0.02718739854909769
77,0.77,0.027296365969166802
78,0.78,0.027405770131964907
79,0.79,0.027625895694644402
80,0.8,0.028240400371375287
81,0.81,0.02881089449384189
82,0.8200000000000001,0.031023768028655918
83,0.8300000000000001,0.031085877674358935
84,0.84,0.03171385427071461
85,0.85,0.03196858274513668
86,0.86,0.033339858905148255
87,0.87,0.03456196006994819
88,0.88,0.03504923060839133
89,0.89,0.03533074911971233
90,0.9,0.036479617330762514
91,0.91,0.03865799827057034
92,0.92,0.03889064357572196
93,0.93,0.039517898741957595
94,0.9400000000000001,0.040155270712838094
95,0.9500000000000001,0.041794038955788156
96,0.96,0.04263833483208122
97,0.97,0.045821515488995365
98,0.98,0.047028498075046575
99,0.99,0.053024485635102384
100,1.0,0.0675422873274734
