,cdf,Time Between Tokens
0,0.0,0.0006496979818677914
1,0.01,0.01658922540519253
2,0.02,0.017615046166413306
3,0.03,0.017899153799907433
4,0.04,0.018042921381796924
5,0.05,0.018187843717583342
6,0.06,0.01833393008235185
7,0.07,0.01844426437148869
8,0.08,0.018555262656577566
9,0.09,0.018629632372265528
10,0.1,0.01870430016266761
11,0.11,0.01877926722247083
12,0.12,0.018854534751150547
13,0.13,0.018892281567469155
14,0.14,0.018930103952989618
15,0.15,0.01896800205900161
16,0.16,0.01900597603709771
17,0.17,0.019044026039173982
18,0.18,0.01908215221743059
19,0.19,0.01912035472437239
20,0.2,0.019158633712809566
21,0.21,0.019196989335858235
22,0.22,0.01923542174694104
23,0.23,0.019273931099787766
24,0.24,0.019273931099787766
25,0.25,0.01931251754843599
26,0.26,0.019351181247231664
27,0.27,0.019351181247231664
28,0.28,0.019389922350829727
29,0.29,0.019389922350829727
30,0.3,0.01942874101419474
31,0.31,0.01942874101419474
32,0.32,0.019467637392601538
33,0.33,0.019467637392601538
34,0.34,0.019506611641635776
35,0.35000000000000003,0.019506611641635776
36,0.36,0.019545663917194606
37,0.37,0.019545663917194606
38,0.38,0.019584794375487293
39,0.39,0.019584794375487293
40,0.4,0.019584794375487293
41,0.41000000000000003,0.019624003173035816
42,0.42,0.019624003173035816
43,0.43,0.01966329046667553
44,0.44,0.01966329046667553
45,0.45,0.01966329046667553
46,0.46,0.019702656413555748
47,0.47000000000000003,0.019702656413555748
48,0.48,0.019702656413555748
49,0.49,0.01974210117114045
50,0.5,0.01974210117114045
51,0.51,0.01974210117114045
52,0.52,0.019781624897208798
53,0.53,0.019781624897208798
54,0.54,0.019781624897208798
55,0.55,0.019821227749855865
56,0.56,0.019821227749855865
57,0.5700000000000001,0.019821227749855865
58,0.58,0.019860909887493217
59,0.59,0.019860909887493217
60,0.6,0.019860909887493217
61,0.61,0.01990067146884956
62,0.62,0.01990067146884956
63,0.63,0.01990067146884956
64,0.64,0.019940512652971382
65,0.65,0.019940512652971382
66,0.66,0.019940512652971382
67,0.67,0.01998043359922357
68,0.68,0.01998043359922357
69,0.6900000000000001,0.01998043359922357
70,0.7000000000000001,0.020020434467290085
71,0.71,0.020020434467290085
72,0.72,0.020020434467290085
73,0.73,0.02006051541717455
74,0.74,0.02006051541717455
75,0.75,0.02006051541717455
76,0.76,0.020100676609200927
77,0.77,0.020100676609200927
78,0.78,0.020140918204014143
79,0.79,0.020140918204014143
80,0.8,0.020181240362580743
81,0.81,0.020181240362580743
82,0.8200000000000001,0.020181240362580743
83,0.8300000000000001,0.020221643246189514
84,0.84,0.020221643246189514
85,0.85,0.020262127016452143
86,0.86,0.020302691835303904
87,0.87,0.020302691835303904
88,0.88,0.02034333786500421
89,0.89,0.020384065268137352
90,0.9,0.020424874207613106
91,0.91,0.02046576484666739
92,0.92,0.020547791878089864
93,0.93,0.02063014767483993
94,0.9400000000000001,0.020795850840385675
95,0.9500000000000001,0.02104690444313434
96,0.96,0.021644545901765355
97,0.97,0.031210470245606282
98,0.98,0.10157058917847128
99,0.99,0.1042460557379049
100,1.0,0.3624021260184165
