,cdf,Time per Output Token
0,0.0,0.010224156977220457
1,0.01,0.010493471060285281
2,0.02,0.01079144045371867
3,0.03,0.011831356055865461
4,0.04,0.012663873361506612
5,0.05,0.013609299511113834
6,0.06,0.013884225690625371
7,0.07,0.013912021938254242
8,0.08,0.014108160074140246
9,0.09,0.014164705749241335
10,0.1,0.014221478060087686
11,0.11,0.014307063456409525
12,0.12,0.014364406338656776
13,0.13,0.014508771070787758
14,0.14,0.014596085407384123
15,0.15,0.014742778553645742
16,0.16,0.014890945991031294
17,0.17,0.015100885452111988
18,0.18,0.015283187764556231
19,0.19,0.015498657232031206
20,0.2,0.0156544213789748
21,0.21,0.0157801590720911
22,0.22,0.015811750982145337
23,0.23,0.016034672378941295
24,0.24,0.016163464281624563
25,0.25,0.01629329065222864
26,0.26,0.016424159799691102
27,0.27,0.01655608009968765
28,0.28,0.016722471526689982
29,0.29,0.01678949539350651
30,0.3,0.016890535215895276
31,0.31,0.017060287973823713
32,0.32,0.017162957436268847
33,0.33,0.017266244767447207
34,0.34,0.017370153685716334
35,0.35000000000000003,0.017474687931811023
36,0.36,0.017544726691017927
37,0.37,0.017615046166413306
38,0.38,0.018042921381796924
39,0.39,0.018187843717583342
40,0.4,0.018370634647081274
41,0.41000000000000003,0.018481189825685865
42,0.42,0.018629632372265528
43,0.43,0.01870430016266761
44,0.44,0.01877926722247083
45,0.45,0.018892281567469155
46,0.46,0.01896800205900161
47,0.47000000000000003,0.019044026039173982
48,0.48,0.019273931099787766
49,0.49,0.019351181247231664
50,0.5,0.019584794375487293
51,0.51,0.019702656413555748
52,0.52,0.01974210117114045
53,0.53,0.01998043359922357
54,0.54,0.02006051541717455
55,0.55,0.020262127016452143
56,0.56,0.02034333786500421
57,0.5700000000000001,0.020384065268137352
58,0.58,0.020424874207613106
59,0.59,0.020588928598566522
60,0.6,0.020795850840385675
61,0.61,0.021215955035797776
62,0.62,0.02142917900018838
63,0.63,0.021558140615136834
64,0.64,0.021774803602925667
65,0.65,0.021818396803331926
66,0.66,0.022037675410173048
67,0.67,0.022393114263375376
68,0.68,0.022618168878651118
69,0.6900000000000001,0.022799840005834144
70,0.7000000000000001,0.023028982284148392
71,0.71,0.023121282721859978
72,0.72,0.023400409619434216
73,0.73,0.02354123417528636
74,0.74,0.02377782759137498
75,0.75,0.024113058429846207
76,0.76,0.024209703857776026
77,0.77,0.024649424285245334
78,0.78,0.024698772482012597
79,0.79,0.02484741063499535
80,0.8,0.02529871371949866
81,0.81,0.025400111268076248
82,0.8200000000000001,0.026226059800731324
83,0.8300000000000001,0.026595806952064222
84,0.84,0.02718739854909769
85,0.85,0.027847789325256753
86,0.86,0.028296937709456103
87,0.87,0.028353588235400958
88,0.88,0.02881089449384189
89,0.89,0.028984279553624294
90,0.9,0.02980730828721308
91,0.91,0.030348697905969318
92,0.92,0.031587252184406465
93,0.93,0.033008121656235595
94,0.9400000000000001,0.03401336895809113
95,0.9500000000000001,0.03504923060839133
96,0.96,0.03590058784889573
97,0.97,0.037067985800121155
98,0.98,0.040558838028008345
99,0.99,0.047978537075465344
100,1.0,0.05104735785841233
