,cdf,End to End Latency
0,0.0,0.03796837926251835
1,0.01,0.04332603535189993
2,0.02,0.04855774802864329
3,0.03,0.05563173523213165
4,0.04,0.06808479293600143
5,0.05,0.07584971279604816
6,0.06,0.08637980954228763
7,0.07,0.09172124049005448
8,0.08,0.097587948109981
9,0.09,0.11660055836745689
10,0.1,0.13041922896138114
11,0.11,0.14043631677728274
12,0.12,0.14646026143356622
13,0.13,0.15396944217894318
14,0.14,0.1602530564529447
15,0.15,0.17118660017665313
16,0.16,0.17960396036377235
17,0.17,0.1922418527962633
18,0.18,0.20783702840652488
19,0.19,0.227865213658596
20,0.2,0.2371645726017134
21,0.21,0.24832895896450582
22,0.22,0.2569173212612275
23,0.23,0.2642126669041456
24,0.24,0.27389760914991473
25,0.25,0.28167512185208793
26,0.26,0.2978989619977798
27,0.27,0.31695328464957695
28,0.28,0.33857797420491603
29,0.29,0.35951447405636566
30,0.3,0.3825098706858852
31,0.31,0.4168616896626963
32,0.32,0.4278422256586215
33,0.33,0.44798265328307757
34,0.34,0.46254993652167997
35,0.35000000000000003,0.48626538700023475
36,0.36,0.5061102606548165
37,0.37,0.537406382093016
38,0.38,0.5582208008990526
39,0.39,0.5752211609858071
40,0.4,0.6047133906468014
41,0.41000000000000003,0.6218846470572781
42,0.42,0.6511595104851139
43,0.43,0.6941962193189707
44,0.44,0.7167697562090172
45,0.45,0.7400773284532551
46,0.46,0.7610923378229978
47,0.47000000000000003,0.8097736050400285
48,0.48,0.8344348911337356
49,0.49,0.8737154355127502
50,0.5,0.9258893668969445
51,0.51,1.0030040040040038
52,0.52,1.0565401057749682
53,0.53,1.097461220558395
54,0.54,1.1286243935759568
55,0.55,1.222624242426659
56,0.56,1.2448307451444325
57,0.5700000000000001,1.280178578089982
58,0.58,1.343125819197041
59,0.59,1.36752098994477
60,0.6,1.3979398423554668
61,0.61,1.472555944954524
62,0.62,1.4933167214479137
63,0.63,1.5204398069247007
64,0.64,1.5573717856274387
65,0.65,1.5793283351692768
66,0.66,1.60159443832717
67,0.67,1.6503702670326814
68,0.68,1.7040362091227232
69,0.6900000000000001,1.7280605017110313
70,0.7000000000000001,1.76296965124604
71,0.71,1.7842527372750259
72,0.72,1.8130303980289995
73,0.73,1.8757333625892798
74,0.74,1.9212955376149912
75,0.75,1.9601082951296365
76,0.76,2.0037085362790896
77,0.77,2.0854814607069723
78,0.78,2.1532961381377436
79,0.79,2.1792913598487225
80,0.8,2.218873790677387
81,0.81,2.23222705761356
82,0.8200000000000001,2.2773210506034856
83,0.8300000000000001,2.332637921522763
84,0.84,2.365524532516843
85,0.85,2.4278347133817784
86,0.86,2.531975453352976
87,0.87,2.6458697105706404
88,0.88,2.7101387486186908
89,0.89,2.764887201431816
90,0.9,2.7926747890840047
91,0.91,2.8377169773331725
92,0.92,2.8605097703600717
93,0.93,2.8892583811289523
94,0.9400000000000001,2.9182959203362904
95,0.9500000000000001,2.9594394093502467
96,0.96,3.0071712926003125
97,0.97,3.129896322912432
98,0.98,3.438378216981691
99,0.99,4.258853459100224
100,1.0,15.256420156567279
