,cdf,Output Throughput
0,0.0,29.400175008601114
1,0.01,56.76959291237637
2,0.02,69.20000343995328
3,0.03,78.33550540509405
4,0.04,81.85922211019425
5,0.05,90.64955265542152
6,0.06,111.60893078129207
7,0.07,117.33124498332656
8,0.08,123.84132466073183
9,0.09,125.83872309759909
10,0.1,131.23651136884448
11,0.11,134.69340671998904
12,0.12,135.50399676888296
13,0.13,137.6894988383812
14,0.14,140.47101215900287
15,0.15,142.16681936376435
16,0.16,143.59562013084727
17,0.17,145.91162949182663
18,0.18,147.6731174226649
19,0.19,150.95792752571776
20,0.2,152.78033584455437
21,0.21,154.31580426135386
22,0.22,155.8667043974642
23,0.23,156.17874985171338
24,0.24,157.43319134429493
25,0.25,159.01542175195067
26,0.26,159.97238261315115
27,0.27,160.9351025012422
28,0.28,161.2572948986421
29,0.29,161.90361607426667
30,0.3,162.2277474377787
31,0.31,162.55252771292945
32,0.32,163.530775012447
33,0.33,163.8581639514108
34,0.34,164.51490944145107
35,0.35000000000000003,165.17428717530686
36,0.36,165.5049664289111
37,0.37,165.83630770304308
38,0.38,166.1683123230691
39,0.39,166.83431691554176
40,0.4,167.1683195520093
41,0.41000000000000003,167.50299086242376
42,0.42,167.50299086242376
43,0.43,168.8483896575149
44,0.44,169.18642447164405
45,0.45,169.52513603214788
46,0.46,170.20459481438218
47,0.47000000000000003,170.20459481438218
48,0.48,170.54534475395053
49,0.49,171.22889254500055
50,0.5,171.57169313067627
51,0.51,171.91518000381075
52,0.52,172.60421811100233
53,0.53,172.94977210121453
54,0.54,173.29601789120684
55,0.55,173.9905904132433
56,0.56,173.9905904132433
57,0.5700000000000001,174.3389199235801
58,0.58,174.3389199235801
59,0.59,174.687946790294
60,0.6,174.687946790294
61,0.61,175.0376724094938
62,0.62,175.3880981800834
63,0.63,175.73922550376716
64,0.64,175.73922550376716
65,0.65,176.091055785056
66,0.66,176.44359043127233
67,0.67,177.15077846187063
68,0.68,177.50543467500754
69,0.6900000000000001,177.50543467500754
70,0.7000000000000001,177.86080091059313
71,0.71,178.57366913782164
72,0.72,178.93117398094043
73,0.73,178.93117398094043
74,0.74,179.28939454947087
75,0.75,179.64833227629666
76,0.76,180.00798859717014
77,0.77,180.36836495071802
78,0.78,180.7294627784471
79,0.79,181.09128352475034
80,0.8,181.45382863691202
81,0.81,181.81709956511403
82,0.8200000000000001,182.18109776244162
83,0.8300000000000001,182.54582468488894
84,0.84,182.9112817913652
85,0.85,183.2774705437002
86,0.86,183.2774705437002
87,0.87,183.64439240665055
88,0.88,184.01204884790513
89,0.89,184.01204884790513
90,0.9,184.74957135078003
91,0.91,185.11944036249332
92,0.92,185.49004985270855
93,0.93,186.2334962013703
94,0.9400000000000001,186.97992229193082
95,0.9500000000000001,187.35425647069343
96,0.96,187.7293400672314
97,0.97,188.4817615179803
98,0.98,188.85910238188015
99,0.99,189.61605193356152
100,1.0,190.75716855204178
