,cdf,Time per Output Token
0,0.0,0.012070365382996768
1,0.01,0.012338856079540583
2,0.02,0.012487814364361043
3,0.03,0.01253786567438723
4,0.04,0.012613319027283364
5,0.05,0.012638570917227877
6,0.06,0.01274008503346046
7,0.07,0.01279114744735968
8,0.08,0.012842414520027386
9,0.09,0.012868125059607022
10,0.1,0.013446963825009393
11,0.11,0.013473884673507913
12,0.12,0.013500859417599022
13,0.13,0.013718610605023348
14,0.14,0.01385648497995479
15,0.15,0.013912021938254242
16,0.16,0.014193063518509087
17,0.17,0.014307063456409525
18,0.18,0.014307063456409525
19,0.19,0.01442197905186511
20,0.2,0.014566922399577159
21,0.21,0.014596085407384123
22,0.22,0.014713322452639456
23,0.23,0.014713322452639456
24,0.24,0.014772293625825215
25,0.25,0.014890945991031294
26,0.26,0.014950629081493246
27,0.27,0.015100885452111988
28,0.28,0.015161409982456598
29,0.29,0.015222177095846093
30,0.3,0.015313784737057837
31,0.31,0.015529685574838067
32,0.32,0.015529685574838067
33,0.33,0.015623143813782043
34,0.34,0.0156544213789748
35,0.35000000000000003,0.01574863028273627
36,0.36,0.01574863028273627
37,0.37,0.0157801590720911
38,0.38,0.015875124670076096
39,0.39,0.01609893953850904
40,0.4,0.016195823569475656
41,0.41000000000000003,0.01622824764068582
42,0.42,0.016391344295595824
43,0.43,0.016424159799691102
44,0.44,0.0164899880295213
45,0.45,0.01658922540519253
46,0.46,0.016823107996896916
47,0.47000000000000003,0.016856787892786603
48,0.48,0.01709444270450204
49,0.49,0.017128665813019556
50,0.5,0.017266244767447207
51,0.51,0.017335448083946683
52,0.52,0.017370153685716334
53,0.53,0.017474687931811023
54,0.54,0.017544726691017927
55,0.55,0.01772105418477893
56,0.56,0.017827700163434393
57,0.5700000000000001,0.017863391254852673
58,0.58,0.017934987941648994
59,0.59,0.018006871588826297
60,0.6,0.01807904334652525
61,0.61,0.018224255817118045
62,0.62,0.018555262656577566
63,0.63,0.01859241032956371
64,0.64,0.01877926722247083
65,0.65,0.018854534751150547
66,0.66,0.01896800205900161
67,0.67,0.01900597603709771
68,0.68,0.019158633712809566
69,0.6900000000000001,0.01931251754843599
70,0.7000000000000001,0.01942874101419474
71,0.71,0.019545663917194606
72,0.72,0.019860909887493217
73,0.73,0.02006051541717455
74,0.74,0.020262127016452143
75,0.75,0.02034333786500421
76,0.76,0.020506737348862922
77,0.77,0.020962884948370824
78,0.78,0.021644545901765355
79,0.79,0.022037675410173048
80,0.8,0.022393114263375376
81,0.81,0.022572977732040426
82,0.8200000000000001,0.0229370503108903
83,0.8300000000000001,0.02298297033153271
84,0.84,0.023213953100834992
85,0.85,0.02354123417528636
86,0.86,0.024016798811622882
87,0.87,0.024551023488099455
88,0.88,0.025197720951150127
89,0.89,0.025655386715794894
90,0.9,0.025861453044505267
91,0.91,0.027460636538635508
92,0.92,0.027959403599491964
93,0.93,0.028926368905165502
94,0.9400000000000001,0.02904230613931724
95,0.9500000000000001,0.03010687681618519
96,0.96,0.031587252184406465
97,0.97,0.0319047094529386
98,0.98,0.03394541017895408
99,0.99,0.0375154813824459
100,1.0,0.04609727111345461
