,cdf,Time per Output Token
0,0.0,0.008091006800395751
1,0.01,0.00921426859324842
2,0.02,0.010041768511489526
3,0.03,0.010368301882929937
4,0.04,0.010748360894102584
5,0.05,0.010943583184912693
6,0.06,0.011031483010194344
7,0.07,0.011075697326653724
8,0.08,0.011164658304373295
9,0.09,0.011231847643044041
10,0.1,0.01134472962633634
11,0.11,0.011390199438997196
12,0.12,0.011413002641077271
13,0.13,0.011435851495213556
14,0.14,0.011481686525419796
15,0.15,0.011481686525419796
16,0.16,0.011550783751992826
17,0.17,0.011597079432065257
18,0.18,0.01162029680830563
19,0.19,0.011666871097543038
20,0.2,0.01169022819683742
21,0.21,0.011807716982826767
22,0.22,0.011950263200893424
23,0.23,0.012070365382996768
24,0.24,0.012167315622267012
25,0.25,0.012338856079540583
26,0.26,0.012413111785119417
27,0.27,0.01246286368631037
28,0.28,0.012613319027283364
29,0.29,0.012663873361506612
30,0.3,0.01274008503346046
31,0.31,0.012765590709203124
32,0.32,0.012842414520027386
33,0.33,0.012893887071738367
34,0.34,0.012945565926055102
35,0.35000000000000003,0.012971482974956107
36,0.36,0.013049545853273191
37,0.37,0.013128078516963538
38,0.38,0.013207083793213397
39,0.39,0.013260017943753182
40,0.4,0.013339817236495882
41,0.41000000000000003,0.013393283384271272
42,0.42,0.013446963825009393
43,0.43,0.013554971024371348
44,0.44,0.01363654535598093
45,0.45,0.013663845747083996
46,0.46,0.013746075290919292
47,0.47000000000000003,0.013773594961171384
48,0.48,0.013801169725858414
49,0.49,0.013828799695279554
50,0.5,0.01385648497995479
51,0.51,0.013912021938254242
52,0.52,0.013967781489349901
53,0.53,0.01399574501585511
54,0.54,0.014108160074140246
55,0.55,0.014164705749241335
56,0.56,0.014221478060087686
57,0.5700000000000001,0.014335706226092027
58,0.58,0.01442197905186511
59,0.59,0.014479782517199776
60,0.6,0.014537817659518063
61,0.61,0.014596085407384123
62,0.62,0.014654586693083775
63,0.63,0.014742778553645742
64,0.64,0.014861193851189074
65,0.65,0.014920757694717035
66,0.66,0.015040602536417851
67,0.67,0.015100885452111988
68,0.68,0.015222177095846093
69,0.6900000000000001,0.015283187764556231
70,0.7000000000000001,0.015436786406624717
71,0.71,0.015529685574838067
72,0.72,0.0156544213789748
73,0.73,0.01574863028273627
74,0.74,0.01584340613926675
75,0.75,0.015938752360509578
76,0.76,0.01609893953850904
77,0.77,0.016195823569475656
78,0.78,0.01622824764068582
79,0.79,0.01629329065222864
80,0.8,0.016424159799691102
81,0.81,0.01655608009968765
82,0.8200000000000001,0.016722471526689982
83,0.8300000000000001,0.016856787892786603
84,0.84,0.016924350101212383
85,0.85,0.017060287973823713
86,0.86,0.017128665813019556
87,0.87,0.017579851268977924
88,0.88,0.017827700163434393
89,0.89,0.017899153799907433
90,0.9,0.018042921381796924
91,0.91,0.018666928933571365
92,0.92,0.018892281567469155
93,0.93,0.019389922350829727
94,0.9400000000000001,0.020221643246189514
95,0.9500000000000001,0.02063014767483993
96,0.96,0.02151506740711458
97,0.97,0.02217029897967988
98,0.98,0.02377782759137498
99,0.99,0.024996943298040815
100,1.0,0.03618894453665566
