,cdf,End to End Latency
0,0.0,0.7153376488040041
1,0.01,1.2423435708284598
2,0.02,1.3812648089890407
3,0.03,1.5387950016325629
4,0.04,1.8682454125269972
5,0.05,2.148993848151454
6,0.06,2.356081330234542
7,0.07,2.486807610250181
8,0.08,2.6090856118574575
9,0.09,2.699319842255848
10,0.1,2.8151057992825095
11,0.11,2.9713008780636057
12,0.12,3.0679202028536436
13,0.13,3.1424409849835615
14,0.14,3.3035574346399446
15,0.15,3.363559890509009
16,0.16,3.4659955740591792
17,0.17,3.521897545075562
18,0.18,3.5715508896676345
19,0.19,3.6729675559067476
20,0.2,3.7098815059046175
21,0.21,3.7772640187688933
22,0.22,3.822864256418379
23,0.23,3.8845220520778194
24,0.24,3.947174307260429
25,0.25,3.978878359406965
26,0.26,4.0592570611321745
27,0.27,4.166181778326844
28,0.28,4.293060945682057
29,0.29,4.388554900259019
30,0.3,4.459336545415816
31,0.31,4.513170962395828
32,0.32,4.558529099842427
33,0.33,4.604343094301705
34,0.34,4.641325584103023
35,0.35000000000000003,4.782675039520193
36,0.36,4.811457359965823
37,0.37,4.889059868144551
38,0.38,4.997811098765265
39,0.39,5.058146138280245
40,0.4,5.10898136913605
41,0.41000000000000003,5.139727413494517
42,0.42,5.285673540473237
43,0.43,5.349483739703562
44,0.44,5.403246963112457
45,0.45,5.479424444127094
46,0.46,5.5234356645056994
47,0.47000000000000003,5.646297818369505
48,0.48,5.714461579514626
49,0.49,5.7259019430371785
50,0.5,5.795026708492479
51,0.51,5.983466584052867
52,0.52,6.0678242703145076
53,0.53,6.10434066775168
54,0.54,6.141076822258666
55,0.55,6.240124351660217
56,0.56,6.277677657545719
57,0.5700000000000001,6.353463621049604
58,0.58,6.494788744105482
59,0.59,6.639257473798307
60,0.6,6.6925845753596445
61,0.61,6.75984619109977
62,0.62,6.814141871873477
63,0.63,6.896404188510802
64,0.64,6.993632892422741
65,0.65,7.078062077235636
66,0.66,7.120658124250674
67,0.67,7.19222195212272
68,0.68,7.23550501761045
69,0.6900000000000001,7.2936212320281655
70,0.7000000000000001,7.366923368615111
71,0.71,7.440962204169176
72,0.72,7.530791679462657
73,0.73,7.621705602494227
74,0.74,7.775674320791902
75,0.75,7.82246862484404
76,0.76,7.885299382720762
77,0.77,8.060698341786706
78,0.78,8.141709734075786
79,0.79,8.32281223165543
80,0.8,8.4401510975436
81,0.81,8.50794313551592
82,0.8200000000000001,8.67981504559025
83,0.8300000000000001,8.819809098882674
84,0.84,8.980003137188218
85,0.85,9.143106777007915
86,0.86,9.365195822050945
87,0.87,9.74739684397753
88,0.88,10.185857857444494
89,0.89,10.35014240961921
90,0.9,10.622775069587881
91,0.91,10.902589134830023
92,0.92,11.145104059445735
93,0.93,11.324859997038017
94,0.9400000000000001,11.716525959073945
95,0.9500000000000001,12.09751828314596
96,0.96,12.819921783381114
97,0.97,13.157610796543407
98,0.98,13.612661745700427
99,0.99,14.599691431569676
100,1.0,18.0113202620591
