input_len,avg_latency_ms,std_latency_ms,latency_per_token_ms,std_latency_per_token_ms
16,12.194597646594048,0.038371352676674395,0.762162352912128,0.0023982095422921497
32,12.200132040306926,0.04979504317502765,0.38125412625959143,0.001556095099219614
64,12.226383853703737,0.0379033139782623,0.1910372477141209,0.0005922392809103484
128,12.12011493742466,0.044150141055720696,0.09468839794863015,0.00034492297699781794
256,13.430767469108105,0.052257284855759034,0.052463935426203534,0.00020413001896780873
512,21.355990804731846,0.312934427666995,0.041710919540491886,0.0006112000540370996
