,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.003135387770903377
17,0.17,0.0055220714135770475
18,0.18,0.007365103788799681
19,0.19,0.01199815999939721
20,0.2,0.013746075290919292
21,0.21,0.016034672378941295
22,0.22,0.019624003173035816
23,0.23,0.02217029897967988
24,0.24,0.023730319444339266
25,0.25,0.024404158334272612
26,0.26,0.02606917451614132
27,0.27,0.028984279553624294
28,0.28,0.033607647592195256
29,0.29,0.034631153183201334
30,0.3,0.03692000995658359
31,0.31,0.038349967945855046
32,0.32,0.03943894190131432
33,0.33,0.04113065533248235
34,0.34,0.042129732362595984
35,0.35000000000000003,0.04298080969782792
36,0.36,0.04384907994148639
37,0.37,0.04769152764665718
38,0.38,0.04855774802864329
39,0.39,0.049637856474173424
40,0.4,0.05260198187756881
41,0.41000000000000003,0.05377204941949993
42,0.42,0.054639322179637934
43,0.43,0.05801803032916732
44,0.44,0.05919007268213019
45,0.45,0.05954628079266658
46,0.46,0.06322841842107449
47,0.47000000000000003,0.06822109882776521
48,0.48,0.07243965742959788
49,0.49,0.07894519935012845
50,0.5,0.08534944602973749
51,0.51,0.08918866640868042
52,0.52,0.0909903975919381
53,0.53,0.093761468682461
54,0.54,0.09681035877040307
55,0.55,0.09955935609599359
56,0.56,0.1023864131085028
57,0.5700000000000001,0.1042460557379049
58,0.58,0.10592740814067432
59,0.59,0.11113592999394986
60,0.6,0.11292840704842126
61,0.61,0.1159030494041653
62,0.62,0.12039211892693379
63,0.63,0.12430697161877663
64,0.64,0.13120409684582243
65,0.65,0.13492972823399935
66,0.66,0.14413554381048863
67,0.67,0.1482283726099074
68,0.68,0.1573943064200308
69,0.6900000000000001,0.16089535262881202
70,0.7000000000000001,0.16513349025318164
71,0.71,0.16679310997739533
72,0.72,0.16880668525714104
73,0.73,0.17464480005914534
74,0.74,0.17888697920162275
75,0.75,0.18433490062691069
76,0.76,0.20129152786438959
77,0.77,0.2053578878323367
78,0.78,0.20825311855348488
79,0.79,0.2154554732003914
80,0.8,0.22201707144461583
81,0.81,0.23107776309523603
82,0.8200000000000001,0.23433560454339966
83,0.8300000000000001,0.24684344571184408
84,0.84,0.2579470489719662
85,0.85,0.27225914326192013
86,0.86,0.27665032680799384
87,0.87,0.28167512185208793
88,0.88,0.2856463083245313
89,0.89,0.3020988796911206
90,0.9,0.3106771870425512
91,0.91,0.3259533931390539
92,0.92,0.33588015517647485
93,0.93,0.37269278590095706
94,0.9400000000000001,0.39337150393343134
95,0.9500000000000001,0.43387414373397
96,0.96,0.44619430116253844
97,0.97,0.46533357964714056
98,0.98,0.4950974167140802
99,0.99,0.530996042333594
100,1.0,0.6550782132063178
